POI_INDEX,TOTAL_REVIEWS,RANKING,POI_TYPE,TRIP_TYPE,AVERAGE_RATING,RATING_5_COUNT,RATING_4_COUNT,RATING_3_COUNT,RATING_2_COUNT,RATING_1_COUNT,ABOUT,ADDRESS,ATTRIBUTES_CRAWLED_TIME
29,33,101,"Sights & Landmarks, Scenic Walking Areas",Solo,4.363636363636363,16,13,4,0,0,Certificate of Excellence,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",2020-01-30 05:43:39.526553
29,6,101,"Sights & Landmarks, Scenic Walking Areas",Business,4.833333333333334,5,1,0,0,0,Certificate of Excellence,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",2020-01-30 05:44:30.517879
29,31,101,"Sights & Landmarks, Scenic Walking Areas",Friends,4.483870967741936,18,10,3,0,0,Certificate of Excellence,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",2020-01-30 05:44:55.163094
30,106,135,"Nature & Parks, Gardens",Family,4.254716981132075,47,41,16,2,0,The stunning colors of the plants and rock formations in the Chinese Garden contrast with the thought-provoking Japanese Garden.,"1 Chinese Garden Road Chinese Garden, Singapore 619795, Singapore",2020-01-30 05:45:44.924946
30,151,135,"Nature & Parks, Gardens",Couples,4.443708609271523,85,54,8,2,2,The stunning colors of the plants and rock formations in the Chinese Garden contrast with the thought-provoking Japanese Garden.,"1 Chinese Garden Road Chinese Garden, Singapore 619795, Singapore",2020-01-30 05:47:05.492441
30,99,135,"Nature & Parks, Gardens",Solo,4.242424242424242,35,53,11,0,0,The stunning colors of the plants and rock formations in the Chinese Garden contrast with the thought-provoking Japanese Garden.,"1 Chinese Garden Road Chinese Garden, Singapore 619795, Singapore",2020-01-30 05:49:01.769933
30,5,135,"Nature & Parks, Gardens",Business,4.2,2,2,1,0,0,The stunning colors of the plants and rock formations in the Chinese Garden contrast with the thought-provoking Japanese Garden.,"1 Chinese Garden Road Chinese Garden, Singapore 619795, Singapore",2020-01-30 05:50:20.559662
30,84,135,"Nature & Parks, Gardens",Friends,4.285714285714286,33,44,5,2,0,The stunning colors of the plants and rock formations in the Chinese Garden contrast with the thought-provoking Japanese Garden.,"1 Chinese Garden Road Chinese Garden, Singapore 619795, Singapore",2020-01-30 05:50:45.416672
31,331,96,"Sights & Landmarks, Historic Walking Areas, Bridges",Family,4.293051359516616,148,137,43,1,2,"Linking Marina Bay to Marina Centre, the Helix Bridge, is set to become Singapore’s next landmark. Located beside the Benjamin Sheares Bridge, alongside the vehicular Bayfront Bridge, it was officially opened on 24 April 2010 and is the world’s first curved bridge.","Linking between Marina Bay and Marina Centre, Singapore 038981, Singapore",2020-01-30 05:51:50.355906
31,679,96,"Sights & Landmarks, Historic Walking Areas, Bridges",Couples,4.388807069219441,335,277,64,2,1,"Linking Marina Bay to Marina Centre, the Helix Bridge, is set to become Singapore’s next landmark. Located beside the Benjamin Sheares Bridge, alongside the vehicular Bayfront Bridge, it was officially opened on 24 April 2010 and is the world’s first curved bridge.","Linking between Marina Bay and Marina Centre, Singapore 038981, Singapore",2020-01-30 05:55:49.725434
31,187,96,"Sights & Landmarks, Historic Walking Areas, Bridges",Solo,4.352941176470589,87,84,13,1,2,"Linking Marina Bay to Marina Centre, the Helix Bridge, is set to become Singapore’s next landmark. Located beside the Benjamin Sheares Bridge, alongside the vehicular Bayfront Bridge, it was officially opened on 24 April 2010 and is the world’s first curved bridge.","Linking between Marina Bay and Marina Centre, Singapore 038981, Singapore",2020-01-30 06:04:01.757603
31,98,96,"Sights & Landmarks, Historic Walking Areas, Bridges",Business,4.3979591836734695,49,39,10,0,0,"Linking Marina Bay to Marina Centre, the Helix Bridge, is set to become Singapore’s next landmark. Located beside the Benjamin Sheares Bridge, alongside the vehicular Bayfront Bridge, it was officially opened on 24 April 2010 and is the world’s first curved bridge.","Linking between Marina Bay and Marina Centre, Singapore 038981, Singapore",2020-01-30 06:06:26.441236
31,236,96,"Sights & Landmarks, Historic Walking Areas, Bridges",Friends,4.313559322033898,115,85,33,1,2,"Linking Marina Bay to Marina Centre, the Helix Bridge, is set to become Singapore’s next landmark. Located beside the Benjamin Sheares Bridge, alongside the vehicular Bayfront Bridge, it was officially opened on 24 April 2010 and is the world’s first curved bridge.","Linking between Marina Bay and Marina Centre, Singapore 038981, Singapore",2020-01-30 06:07:55.105758
32,251,115,"Outdoor Activities, Nature & Parks, Beaches",Family,4.290836653386454,107,117,23,1,3,"The city’s most popular stretch of beach always buzzes with activity – even when it’s not playing host to the wide spectrum of sporting events that grace its shores regularly, like the Singapore Marathon and Xtreme Championship.","Along East Coast Parkway and East Coast Park Service Road, Singapore 455486, Singapore",2020-01-30 06:10:31.278152
32,157,115,"Outdoor Activities, Nature & Parks, Beaches",Couples,4.343949044585988,77,63,13,2,2,"The city’s most popular stretch of beach always buzzes with activity – even when it’s not playing host to the wide spectrum of sporting events that grace its shores regularly, like the Singapore Marathon and Xtreme Championship.","Along East Coast Parkway and East Coast Park Service Road, Singapore 455486, Singapore",2020-01-30 06:13:27.587526
32,84,115,"Outdoor Activities, Nature & Parks, Beaches",Solo,4.345238095238095,42,32,8,1,1,"The city’s most popular stretch of beach always buzzes with activity – even when it’s not playing host to the wide spectrum of sporting events that grace its shores regularly, like the Singapore Marathon and Xtreme Championship.","Along East Coast Parkway and East Coast Park Service Road, Singapore 455486, Singapore",2020-01-30 06:15:22.186624
32,31,115,"Nature & Parks, Outdoor Activities, Beaches",Business,4.483870967741935,17,12,2,0,0,"The city’s most popular stretch of beach always buzzes with activity – even when it’s not playing host to the wide spectrum of sporting events that grace its shores regularly, like the Singapore Marathon and Xtreme Championship.","Along East Coast Parkway and East Coast Park Service Road, Singapore 455486, Singapore",2020-01-30 06:16:33.942926
32,177,115,"Outdoor Activities, Nature & Parks, Beaches",Friends,4.23728813559322,72,82,19,1,3,"The city’s most popular stretch of beach always buzzes with activity – even when it’s not playing host to the wide spectrum of sporting events that grace its shores regularly, like the Singapore Marathon and Xtreme Championship.","Along East Coast Parkway and East Coast Park Service Road, Singapore 455486, Singapore",2020-01-30 06:17:15.513347
33,536,58,"Sights & Landmarks, Scenic Walking Areas",Family,4.542910447761194,326,182,23,3,2,Certificate of Excellence,"Singapore, Singapore",2020-01-30 06:19:11.490229
33,1023,58,"Sights & Landmarks, Scenic Walking Areas",Couples,4.58357771260997,643,338,39,2,1,Certificate of Excellence,"Singapore, Singapore",2020-01-30 06:24:36.550945
33,255,58,"Sights & Landmarks, Scenic Walking Areas",Solo,4.6156862745098035,168,77,9,1,0,Certificate of Excellence,"Singapore, Singapore",2020-01-30 06:34:26.078547
33,194,58,"Sights & Landmarks, Scenic Walking Areas",Business,4.561855670103093,119,65,10,0,0,Certificate of Excellence,"Singapore, Singapore",2020-01-30 06:37:04.037441
33,357,58,"Sights & Landmarks, Scenic Walking Areas",Friends,4.53781512605042,208,133,16,0,0,Certificate of Excellence,"Singapore, Singapore",2020-01-30 06:38:47.516850
34,61,62,"Events, Sporting Events",Family,4.622950819672131,44,13,3,0,1,"The Formula One Singapore Grand Prix was the inaugural F1 night race back in 2008, and has since been an annual event that car enthusiasts from all over the world look forward to watching in the month of September. Other than watching the racing drivers flaunt the latest technology on the tracks, another highlight of the night race is the illuminated Singapore skyline, which photography fanatics will not want to miss.","Marina Bay Street Circuit, Singapore 038975, Singapore",2020-01-30 06:42:13.090908
34,142,62,"Events, Sporting Events",Couples,4.669014084507042,106,29,4,2,1,"The Formula One Singapore Grand Prix was the inaugural F1 night race back in 2008, and has since been an annual event that car enthusiasts from all over the world look forward to watching in the month of September. Other than watching the racing drivers flaunt the latest technology on the tracks, another highlight of the night race is the illuminated Singapore skyline, which photography fanatics will not want to miss.","Marina Bay Street Circuit, Singapore 038975, Singapore",2020-01-30 06:42:58.212078
34,46,62,"Events, Sporting Events",Solo,4.673913043478261,34,9,3,0,0,"The Formula One Singapore Grand Prix was the inaugural F1 night race back in 2008, and has since been an annual event that car enthusiasts from all over the world look forward to watching in the month of September. Other than watching the racing drivers flaunt the latest technology on the tracks, another highlight of the night race is the illuminated Singapore skyline, which photography fanatics will not want to miss.","Marina Bay Street Circuit, Singapore 038975, Singapore",2020-01-30 06:44:28.144761
34,19,62,"Events, Sporting Events",Business,4.578947368421053,13,5,0,1,0,"The Formula One Singapore Grand Prix was the inaugural F1 night race back in 2008, and has since been an annual event that car enthusiasts from all over the world look forward to watching in the month of September. Other than watching the racing drivers flaunt the latest technology on the tracks, another highlight of the night race is the illuminated Singapore skyline, which photography fanatics will not want to miss.","Marina Bay Street Circuit, Singapore 038975, Singapore",2020-01-30 06:45:11.817259
34,117,62,"Events, Sporting Events",Friends,4.564102564102564,88,16,7,3,3,"The Formula One Singapore Grand Prix was the inaugural F1 night race back in 2008, and has since been an annual event that car enthusiasts from all over the world look forward to watching in the month of September. Other than watching the racing drivers flaunt the latest technology on the tracks, another highlight of the night race is the illuminated Singapore skyline, which photography fanatics will not want to miss.","Marina Bay Street Circuit, Singapore 038975, Singapore",2020-01-30 06:45:38.780354
