,POI,link,num_reviews
692,Queen Elizabeth Walk,/sight/singapore53/5192238.html,"
                                (No reviews)"
693,Mahatma Gandhi Memorial,/sight/singapore53/5222557.html,"
                                (No reviews)"
694,Art-2 Gallery ,/sight/singapore53/5134638.html,"
                                (No reviews)"
695,Jurong Frog Farm ,/sight/singapore53/5136540.html,"
                                (No reviews)"
696,Lower Peirce Reservoir Park,/sight/singapore53/5193661.html,"
                                (No reviews)"
697,Telok Blangah Hill Park,/sight/singapore53/5218141.html,"
                                (No reviews)"
698,Foundation Stone of the Monume ...,/sight/singapore53/5221048.html,"
                                (No reviews)"
699,Titanium,/sight/singapore53/5400185.html,"
                                (No reviews)"
700,Unplugged,/sight/singapore53/5470545.html,"
                                (No reviews)"
701,Tempo,/sight/singapore53/5458261.html,"
                                (No reviews)"
702,Footology,/sight/singapore53/5447788.html,"
                                (No reviews)"
703,Gnani Arts Pte Ltd ,/sight/singapore53/2055126.html,"
                                (No reviews)"
704,Sana Gallery,/sight/singapore53/2055751.html,"
                                (No reviews)"
705,The Golden Space,/sight/singapore53/2120251.html,"
                                (No reviews)"
706,The Yoga Hub,/sight/singapore53/4813913.html,"
                                (No reviews)"
707,Titanium,/sight/singapore53/5400185.html,"
                                (No reviews)"
708,Tempo,/sight/singapore53/5458261.html,"
                                (No reviews)"
709,Footology,/sight/singapore53/5447788.html,"
                                (No reviews)"
710,Unplugged,/sight/singapore53/5470545.html,"
                                (No reviews)"
711,Singapore Free Walks,/sight/singapore53/4460329.html,"
                                (No reviews)"
712,Seletar Country Club ,/sight/singapore53/5134542.html,"
                                (No reviews)"
713,Art forum ,/sight/singapore53/5134637.html,"
                                (No reviews)"
714,Jurong Frog Farm ,/sight/singapore53/5136540.html,"
                                (No reviews)"
715,Telok Blangah Hill Park,/sight/singapore53/5218141.html,"
                                (No reviews)"
716,Lower Peirce Reservoir Park,/sight/singapore53/5193661.html,"
                                (No reviews)"
717,The Cookie Museum,/sight/singapore53/2826467.html,"
                                (No reviews)"
718,Foundation Stone of the Monume ...,/sight/singapore53/5221048.html,"
                                (No reviews)"
719,Bruno Gallery,/sight/singapore53/4448185.html,"
                                (No reviews)"
720,Wheeelers,/sight/singapore53/2119778.html,"
                                (No reviews)"
721,Collectors Contemporary,/sight/singapore53/2053297.html,"
                                (No reviews)"
722,Designed Fitness,/sight/singapore53/4911756.html,"
                                (No reviews)"
723,Fidgets,/sight/singapore53/2053501.html,"
                                (No reviews)"
724,True Yoga / Bikram Hot Yoga,/sight/singapore53/4813056.html,"
                                (No reviews)"
725,Shaw Theatres Premiere,/sight/singapore53/4826481.html,"
                                (No reviews)"
726,Ma Kuang Healthcare,/sight/singapore53/4804058.html,"
                                (No reviews)"
727,Kranji Marshes,/sight/singapore53/5201936.html,"
                                (No reviews)"
728,Katong Antique Store ,/sight/singapore53/5127239.html,"
                                (No reviews)"
729,Jurong Country Club ,/sight/singapore53/5131603.html,"
                                (No reviews)"
730,"Can art co., Ltd. ",/sight/singapore53/4453925.html,"
                                (No reviews)"
731,Cathedral of the Good Shepherd ,/sight/singapore53/70347664.html,"
                                (No reviews)"
732,Fabrika,/sight/singapore53/5445912.html,"
                                (No reviews)"
733,Wake Pirates,/sight/singapore53/4561400.html,"
                                (No reviews)"
734,Blowfish International Bar,/sight/singapore53/5404119.html,"
                                (No reviews)"
735,Coleman street,/sight/singapore53/4415976.html,"
                                (No reviews)"
736,Bruno Gallery,/sight/singapore53/4448185.html,"
                                (No reviews)"
737,Infinity Sails-Day Tours,/sight/singapore53/4824975.html,"
                                (No reviews)"
738,Live Life Detour,/sight/singapore53/4827554.html,"
                                (No reviews)"
739,Jurong East Swimming Complex,/sight/singapore53/5140159.html,"
                                (No reviews)"
740,Green Fairways,/sight/singapore53/5147364.html,"
                                (No reviews)"
741,V Golf Sports Bar,/sight/singapore53/5147366.html,"
                                (No reviews)"
742,Marina Country Club Singapore,/sight/singapore53/5151886.html,"
                                (No reviews)"
743,Bartini,/sight/singapore53/5407981.html,"
                                (No reviews)"
744,Amazonia,/sight/singapore53/4814124.html,"
                                (No reviews)"
745,EU Asia Holidays Pte Ltd,/sight/singapore53/4782963.html,"
                                (No reviews)"
746,Singapore Pub Crawl,/sight/singapore53/71567487.html,"
                                (No reviews)"
747,Education Resource Centre @NUS ...,/sight/singapore53/3436119.html,"
                                (No reviews)"
748,SKI360 ° Steel Cable Water Park,/sight/singapore53/2828952.html,"
                                (No reviews)"
749,Revelry,/sight/singapore53/2751007.html,"
                                (No reviews)"
750,Tang Garden Restaurant & Bistr ...,/sight/singapore53/2751024.html,"
                                (No reviews)"
751,Rabbit Owl Depot,/sight/singapore53/2751028.html,"
                                (No reviews)"
752,Shi Chuan Ming Xiao Chi,/sight/singapore53/2751046.html,"
                                (No reviews)"
753,Hilltop Deluxe Nite-Club,/sight/singapore53/2751216.html,"
                                (No reviews)"
754,Starz Zone,/sight/singapore53/2751263.html,"
                                (No reviews)"
755,Umeya,/sight/singapore53/2751266.html,"
                                (No reviews)"
756,Loi Nine Myanmar Cuisine,/sight/singapore53/2751338.html,"
                                (No reviews)"
757,New Taj Indian Food,/sight/singapore53/2751349.html,"
                                (No reviews)"
758,Treetops,/sight/singapore53/2751356.html,"
                                (No reviews)"
759,The Omni Theater and Planetarium,/sight/singapore53/2866753.html,"
                                (No reviews)"
760,PrimaDeli,/sight/singapore53/2751079.html,"
                                (No reviews)"
761,Wang Ding Ji,/sight/singapore53/2751091.html,"
                                (No reviews)"
762,Rabbar Entertainment,/sight/singapore53/2751250.html,"
                                (No reviews)"
763,Shaw Concessions,/sight/singapore53/2751268.html,"
                                (No reviews)"
764,Salted caramel,/sight/singapore53/2751294.html,"
                                (No reviews)"
765,Nutrihub,/sight/singapore53/2751308.html,"
                                (No reviews)"
766,Dana Merah Golf Club,/sight/singapore53/4381378.html,"
                                (No reviews)"
767,PrimaDeli,/sight/singapore53/2751033.html,"
                                (No reviews)"
768,Selera Istimewa,/sight/singapore53/2751042.html,"
                                (No reviews)"
769,Sultan Kebab,/sight/singapore53/2751081.html,"
                                (No reviews)"
770,Little Treats Shop,/sight/singapore53/2751111.html,"
                                (No reviews)"
771,Seafood Hayat,/sight/singapore53/2751292.html,"
                                (No reviews)"
772,Trattoria Milano,/sight/singapore53/2751317.html,"
                                (No reviews)"
773,Observation Lounge,/sight/singapore53/2751332.html,"
                                (No reviews)"
774,Izzi Restaurant & Bar,/sight/singapore53/2751334.html,"
                                (No reviews)"
775,URA Gallery,/sight/singapore53/2830605.html,"
                                (No reviews)"
776,Ode To Art Contemporary,/sight/singapore53/2911471.html,"
                                (No reviews)"
777,Asian Museum of Ancient Crafts,/sight/singapore53/2819337.html,"
                                (No reviews)"
778,BlinkyB Art Gallery,/sight/singapore53/2885297.html,"
                                (No reviews)"
779,Phuture Concept Marketing,/sight/singapore53/3148865.html,"
                                (No reviews)"
780,Samabi Foods,/sight/singapore53/2750995.html,"
                                (No reviews)"
781,Nusantra,/sight/singapore53/2751013.html,"
                                (No reviews)"
782,Henderson Char Kway Teow,/sight/singapore53/2751105.html,"
                                (No reviews)"
783,Next Door Deli,/sight/singapore53/2751112.html,"
                                (No reviews)"
784,PrimaDeli,/sight/singapore53/2751189.html,"
                                (No reviews)"
785,MunchKings & Queens,/sight/singapore53/2751214.html,"
                                (No reviews)"
786,SAYBONS-by French Food Facto ...,/sight/singapore53/2751230.html,"
                                (No reviews)"
787,Turkish Kebab Empire,/sight/singapore53/2751281.html,"
                                (No reviews)"
788,Rumah Rasa,/sight/singapore53/2751330.html,"
                                (No reviews)"
789,Laurent Bernard Chocolatier,/sight/singapore53/2751333.html,"
                                (No reviews)"
790,Liu Jia Kee Nasi Lemak,/sight/singapore53/2751342.html,"
                                (No reviews)"
791,Asian Museum of Ancient Crafts,/sight/singapore53/2819337.html,"
                                (No reviews)"
792,Brick Museum and Enterprise,/sight/singapore53/1710033.html,"
                                (No reviews)"
793,Live Impact,/sight/singapore53/2750997.html,"
                                (No reviews)"
794,Suzana Muslim Food,/sight/singapore53/2751059.html,"
                                (No reviews)"
795,Savoury Fare,/sight/singapore53/2751287.html,"
                                (No reviews)"
796,Spizza,/sight/singapore53/2751289.html,"
                                (No reviews)"
797,Soon Huat Bak Kut Teh,/sight/singapore53/2751300.html,"
                                (No reviews)"
798,Munch-It!,/sight/singapore53/2751312.html,"
                                (No reviews)"
799,Sushi Don,/sight/singapore53/2751325.html,"
                                (No reviews)"
800,Liang Seah Street Prawn Mee,/sight/singapore53/2751008.html,"
                                (No reviews)"
801,Ibrahim Mee Stall,/sight/singapore53/2751015.html,"
                                (No reviews)"
802,Tsujiri,/sight/singapore53/2751078.html,"
                                (No reviews)"
803,PrimaDeli,/sight/singapore53/2751082.html,"
                                (No reviews)"
804,NUS Ice Blends,/sight/singapore53/2751145.html,"
                                (No reviews)"
805,PrimaDeli,/sight/singapore53/2751169.html,"
                                (No reviews)"
806,Keith Crackling Roast,/sight/singapore53/2751248.html,"
                                (No reviews)"
807,Munch Saladsmith,/sight/singapore53/2751254.html,"
                                (No reviews)"
808,No Name Teh Sarabat Stall,/sight/singapore53/2751290.html,"
                                (No reviews)"
809,RedRing Wanton Mee,/sight/singapore53/2751323.html,"
                                (No reviews)"
810,Reunion Steamboat,/sight/singapore53/2751339.html,"
                                (No reviews)"
811,Galeries Bartoux (ION),/sight/singapore53/2826464.html,"
                                (No reviews)"
812,Johor Bahru Handmade Pau / Dim S ...,/sight/singapore53/2751103.html,"
                                (No reviews)"
813,Holy Cow Creamery,/sight/singapore53/2751133.html,"
                                (No reviews)"
814,Old Habits,/sight/singapore53/2751137.html,"
                                (No reviews)"
815,Lau Wang Claypot Delights,/sight/singapore53/2751156.html,"
                                (No reviews)"
816,Riverwalk tandoor,/sight/singapore53/2751267.html,"
                                (No reviews)"
817,Strictly Pastry,/sight/singapore53/2751296.html,"
                                (No reviews)"
818,Royal Thai,/sight/singapore53/2751309.html,"
                                (No reviews)"
819,Soon Kee Boneless Lor Duck Ric ...,/sight/singapore53/2751328.html,"
                                (No reviews)"
820,Soon Heng Roasted Chicken & Du ...,/sight/singapore53/2751346.html,"
                                (No reviews)"
821,Hill Street Building ,/sight/singapore53/5131601.html,"
                                (No reviews)"
822,REV Fight Club Gym,/sight/singapore53/4432234.html,"
                                (No reviews)"
823,Zan's Treats,/sight/singapore53/4439357.html,"
                                (No reviews)"
824,Philippine Porter Xpress,/sight/singapore53/4551740.html,"
                                (No reviews)"
825,Zan's Treats,/sight/singapore53/4439357.html,"
                                (No reviews)"
826,The Library,/sight/singapore53/5447912.html,"
                                (No reviews)"
827,Prive Waterfront Bar,/sight/singapore53/5437987.html,"
                                (No reviews)"
828,Chen Jinsheng Fountain,/sight/singapore53/3797028.html,"
                                (No reviews)"
829,The Village Trishaw Tour,/sight/singapore53/4806215.html,"
                                (No reviews)"
830,Travel Delightfully,/sight/singapore53/4821841.html,"
                                (No reviews)"
831,White Sails Yacht Pte Ltd,/sight/singapore53/4824373.html,"
                                (No reviews)"
832,Tools of Old Singapore,/sight/singapore53/2050972.html,"
                                (No reviews)"
833,Aseana Gallery,/sight/singapore53/2053272.html,"
                                (No reviews)"
834,XDRC Racing Club,/sight/singapore53/4823543.html,"
                                (No reviews)"
835,Seahorse amusement pool,/sight/singapore53/2857113.html,"
                                (No reviews)"
836,Ngee Ann Polytechnic,/sight/singapore53/3235244.html,"
                                (No reviews)"
837,Changi Golf Club ,/sight/singapore53/5131602.html,"
                                (No reviews)"
838,Deep sea fishing,/sight/singapore53/2475206.html,"
                                (No reviews)"
839,Enchanted Garden,/sight/singapore53/5189615.html,"
                                (No reviews)"
840,Taboo,/sight/singapore53/5444083.html,"
                                (No reviews)"
841,Masjid Haji Mohd Salleh,/sight/singapore53/5220868.html,"
                                (No reviews)"
842,Gulou Studio ,/sight/singapore53/5134579.html,"
                                (No reviews)"
843,Singapore Joo Chiat Food Walk,/sight/singapore53/4805714.html,"
                                (No reviews)"
844,Gymkraft,/sight/singapore53/5445907.html,"
                                (No reviews)"
845,Altimate,/sight/singapore53/5463492.html,"
                                (No reviews)"
846,Siam Disco,/sight/singapore53/5478311.html,"
                                (No reviews)"
847,Keppel Club,/sight/singapore53/5400199.html,"
                                (No reviews)"
848,ZhongShan Park,/sight/singapore53/5220353.html,"
                                (No reviews)"
849,Trapeze ,/sight/sentosa776/5138179.html,"
                                (No reviews)"
850,Masjid Hajjah Rahimabi Kebun L ...,/sight/singapore53/5188101.html,"
                                (No reviews)"
851,Tara Apothecary,/sight/singapore53/5440051.html,"
                                (No reviews)"
852,Gogreen Cycle & Island Explore ...,/sight/sentosa776/4804057.html,"
                                (No reviews)"
853,Knead,/sight/singapore53/4923354.html,"
                                (No reviews)"
854,Gogreen cycling and island exploration,/sight/singapore53/2911177.html,"
                                (No reviews)"
855,,/sight/singapore53/4801129.html,
856,,/sight/singapore53/4803309.html,
857,,/sight/singapore53/2855791.html,
858,,/sight/singapore53/5219056.html,
859,,/sight/singapore53/4435518.html,
860,,/sight/singapore53/5222641.html,
861,,/sight/singapore53/5454978.html,
862,,/sight/singapore53/4801587.html,
863,,/sight/singapore53/4818731.html,
864,,/sight/singapore53/4826726.html,
865,,/sight/singapore53/4875179.html,
866,,/sight/singapore53/2117654.html,
867,,/sight/singapore53/4805061.html,
868,,/sight/singapore53/4827215.html,
869,,/sight/singapore53/2829995.html,
870,Captain exploring duck boat,/sight/singapore53/4801587.html,"
                                (No reviews)"
871,Aik chuan yacht charters pte l ...,/sight/singapore53/4434079.html,"
                                (No reviews)"
872,Team SC Gym,/sight/singapore53/4826726.html,"
                                (No reviews)"
873,Struggle Against Communist Par ...,/sight/singapore53/5220310.html,"
                                (No reviews)"
874,Masjid Angullia,/sight/singapore53/5225283.html,"
                                (No reviews)"
875,The Green Corridor,/sight/singapore53/4919473.html,"
                                (No reviews)"
876,Touristars,/sight/singapore53/4820057.html,"
                                (No reviews)"
877,Singapore Lottery,/sight/singapore53/2819690.html,"
                                (No reviews)"
878,Hackson and Sons Shoe Polish a ...,/sight/singapore53/4772840.html,"
                                (No reviews)"
879,Bintan Resort Ferries,/sight/singapore53/4799126.html,"
                                (No reviews)"
880,Biking Singapore,/sight/singapore53/4816197.html,"
                                (No reviews)"
881,"10,000 Miles-Private Day Tou ...",/sight/singapore53/4817886.html,"
                                (No reviews)"
882,Lloyd Marine Yacht Charters,/sight/singapore53/4822738.html,"
                                (No reviews)"
883,Blue Star Yachting,/sight/singapore53/4827374.html,"
                                (No reviews)"
884,Raffles Country Club,/sight/singapore53/5147363.html,"
                                (No reviews)"
885,Malaya Senai Malay Village,/sight/singapore53/3150466.html,"
                                (No reviews)"
886,Tokyo Sushi Academy Singapore,/sight/singapore53/4436310.html,"
                                (No reviews)"
887,Traveling Spoon,/sight/singapore53/4448511.html,"
                                (No reviews)"
888,Walk the Red Dot,/sight/singapore53/4825669.html,"
                                (No reviews)"
889,Floating Bridge at Siloso Beac ...,/sight/sentosa776/4916830.html,"
                                (No reviews)"
890,Cycling in Singapore,/sight/singapore53/4809250.html,"
                                (No reviews)"
891,Kampong Kapor Methodist Church,/sight/singapore53/4849220.html,"
                                (No reviews)"
892,Singapore Island Club ,/sight/singapore53/5134512.html,"
                                (No reviews)"
893,Singapore Freedivers,/sight/singapore53/4806274.html,"
                                (No reviews)"
894,Packing Tour From Singapore-...,/sight/singapore53/4799437.html,"
                                (No reviews)"
895,Feet Haven East Coast,/sight/singapore53/4827880.html,"
                                (No reviews)"
896,Beauteous,/sight/singapore53/4778316.html,"
                                (No reviews)"
897,Calla spa,/sight/singapore53/4853474.html,"
                                (No reviews)"
898,Feet Haven Reflexology,/sight/singapore53/4928928.html,"
                                (No reviews)"
899,Scent Discovery,/sight/singapore53/4795912.html,"
                                (No reviews)"
900,Sentosa Golf Club,/sight/singapore53/71564496.html,"
                                (No reviews)"
901,Forest Adventure,/sight/singapore53/71564497.html,"
                                (No reviews)"
902,Grassroots Library,/sight/singapore53/71567510.html,"
                                (No reviews)"
903,Healthfit Massage Therapy,/sight/singapore53/4823920.html,"
                                (No reviews)"
904,Estheva Spa,/sight/singapore53/4881954.html,"
                                (No reviews)"
905,The Aspara in the Orchard,/sight/singapore53/4804060.html,"
                                (No reviews)"
906,Hana Body Wellness,/sight/singapore53/4899379.html,"
                                (No reviews)"
907,My Happy Feet,/sight/singapore53/4820074.html,"
                                (No reviews)"
908,Facebar ,/sight/singapore53/4868491.html,"
                                (No reviews)"
909,Spa Rael,/sight/singapore53/4917374.html,"
                                (No reviews)"
910,Singapore Flyer ,/sight/singapore53/71565516.html,"
                                (No reviews)"
911,Tiff's Facial House,/sight/singapore53/4778309.html,"
                                (No reviews)"
912,RN Spa,/sight/singapore53/4868349.html,"
                                (No reviews)"
913,Absolute Slimming,/sight/singapore53/4788567.html,"
                                (No reviews)"
914,Han Dynasty Spa,/sight/singapore53/4868347.html,"
                                (No reviews)"
915,Singapore River Barge Tour ,/sight/singapore53/71567503.html,"
                                (No reviews)"
916,Kew Organics,/sight/singapore53/4778310.html,"
                                (No reviews)"
917,United World College of South ...,/sight/singapore53/5296025.html,"
                                (No reviews)"
918,Harry 's,/sight/singapore53/5299983.html,"
                                (No reviews)"
919,Malted Milk,/sight/singapore53/5301624.html,"
                                (No reviews)"
920,Ballymoons,/sight/singapore53/5303443.html,"
                                (No reviews)"
921,Seventh Day Adventist Church -...,/sight/singapore53/5303105.html,"
                                (No reviews)"
922,Wei Tuo Fa Gong Temple,/sight/singapore53/5506476.html,"
                                (No reviews)"
923,Toh Garden,/sight/singapore53/5517214.html,"
                                (No reviews)"
924,Seng Poh Garden & Dancing Girl ...,/sight/singapore53/5524200.html,"
                                (No reviews)"
925,SWAG-Bar & Club,/sight/singapore53/5496648.html,"
                                (No reviews)"
926,Nongsa,/sight/singapore53/5268714.html,"
                                (No reviews)"
927,Al Ansar Mosque,/sight/singapore53/5287159.html,"
                                (No reviews)"
928,Mr Punch Winebar,/sight/singapore53/5288703.html,"
                                (No reviews)"
929,Limah pin pat school,/sight/singapore53/5302655.html,"
                                (No reviews)"
930,Assyakirin Mosque,/sight/singapore53/5304125.html,"
                                (No reviews)"
931,Choa Chu Kang Park,/sight/singapore53/5344354.html,"
                                (No reviews)"
932,Danish Seamen's Church,/sight/singapore53/5331995.html,"
                                (No reviews)"
933,Lantern,/sight/singapore53/5281853.html,"
                                (No reviews)"
934,British Airways Concorde Bar,/sight/singapore53/5340506.html,"
                                (No reviews)"
935,Cin Cin,/sight/singapore53/5351831.html,"
                                (No reviews)"
936,Paya Lebar Methodist Church,/sight/singapore53/5318442.html,"
                                (No reviews)"
937,Eu Chin Street,/sight/singapore53/4251405.html,"
                                (No reviews)"
938,Atlantis Yachts & Associates,/sight/singapore53/4779045.html,"
                                (No reviews)"
939,Arulmigu Velmurugan Gnanamunee ...,/sight/singapore53/4788498.html,"
                                (No reviews)"
940,Zhun Ti Gong,/sight/singapore53/4795192.html,"
                                (No reviews)"
941,Fight Comic-SIngapore,/sight/singapore53/4811072.html,"
                                (No reviews)"
942,Amore Fitness & Boutique Spa,/sight/singapore53/4870521.html,"
                                (No reviews)"
943,Amore Fitness & Boutique Spa,/sight/singapore53/4870530.html,"
                                (No reviews)"
944,Ri Sheng Fishball Noodle.Laksa,/sight/singapore53/2751051.html,"
                                (No reviews)"
945,Wong Hing Kitchenette,/sight/singapore53/2751071.html,"
                                (No reviews)"
946,Porridge,/sight/singapore53/2751116.html,"
                                (No reviews)"
947,Stall # 01-26,/sight/singapore53/2751117.html,"
                                (No reviews)"
948,Kian Huat Mixed Vegetable Rice,/sight/singapore53/2751148.html,"
                                (No reviews)"
949,Sing Heng,/sight/singapore53/2751163.html,"
                                (No reviews)"
950,Soon Huat Fishball Minced Pork ...,/sight/singapore53/2751171.html,"
                                (No reviews)"
951,Jin Xing Wan Tan Mee,/sight/singapore53/2751173.html,"
                                (No reviews)"
952,R & B Express,/sight/singapore53/2751186.html,"
                                (No reviews)"
953,Yu Fo Vegetarian Food,/sight/singapore53/2751205.html,"
                                (No reviews)"
954,Herbal Tea,/sight/singapore53/2751256.html,"
                                (No reviews)"
955,Scoops & Slices,/sight/singapore53/2751326.html,"
                                (No reviews)"
956,hide and seek,/sight/singapore53/2819342.html,"
                                (No reviews)"
957,Victoria Family Centre,/sight/singapore53/3148868.html,"
                                (No reviews)"
958,Singapore Pools,/sight/singapore53/3171816.html,"
                                (No reviews)"
959,Singapore Pools,/sight/singapore53/3171816.html,"
                                (No reviews)"
960,Atlantis Yachts & Associates,/sight/singapore53/4779045.html,"
                                (No reviews)"
961,Amore Fitness & Boutique Spa,/sight/singapore53/4870521.html,"
                                (No reviews)"
962,Amore Fitness & Boutique Spa,/sight/singapore53/4870530.html,"
                                (No reviews)"
963,Fight Comic-SIngapore,/sight/singapore53/4811072.html,"
                                (No reviews)"
964,Arulmigu Velmurugan Gnanamunee ...,/sight/singapore53/4788498.html,"
                                (No reviews)"
965,Zhun Ti Gong,/sight/singapore53/4795192.html,"
                                (No reviews)"
966,Eu Chin Street,/sight/singapore53/4251405.html,"
                                (No reviews)"
967,FOST Gallery,/sight/singapore53/4023485.html,"
                                (No reviews)"
968,Dynasty Classic KTV,/sight/singapore53/3019694.html,"
                                (No reviews)"
969,Seafood @ Kopitiam City,/sight/singapore53/2751010.html,"
                                (No reviews)"
970,Shenton Way Mee GorengMuslim F ...,/sight/singapore53/2751084.html,"
                                (No reviews)"
971,Zhao De 01172,/sight/singapore53/2751092.html,"
                                (No reviews)"
972,Red Stove Fried Prawn Mee,/sight/singapore53/2751123.html,"
                                (No reviews)"
973,Natural Vegetarian Food,/sight/singapore53/2751140.html,"
                                (No reviews)"
974,Red Stove Fried Prawn Mee,/sight/singapore53/2751123.html,"
                                (No reviews)"
975,Natural Vegetarian Food,/sight/singapore53/2751140.html,"
                                (No reviews)"
976,Xin Zhou Hong Kong Pastries,/sight/singapore53/2751151.html,"
                                (No reviews)"
977,Shi Zhi Wei,/sight/singapore53/2751178.html,"
                                (No reviews)"
978,Shanghai Noodle. Lor Mee,/sight/singapore53/2751181.html,"
                                (No reviews)"
979,Liang Ma Yong Tau Fu,/sight/singapore53/2751206.html,"
                                (No reviews)"
980,Royal palace,/sight/singapore53/2865210.html,"
                                (No reviews)"
981,Old Admiralty House,/sight/singapore53/4867587.html,"
                                (No reviews)"
982,Old Malay and Muslim Cemeterie ...,/sight/singapore53/1710107.html,"
                                (No reviews)"
983,New Creation Church,/sight/singapore53/4866397.html,"
                                (No reviews)"
984,Stranger Soccer,/sight/singapore53/4769531.html,"
                                (No reviews)"
985,Alkaff Upper Serangoon Mosque,/sight/singapore53/4772932.html,"
                                (No reviews)"
986,Chan Hampe Gallery,/sight/singapore53/2911174.html,"
                                (No reviews)"
987,Jacob Ballas,/sight/singapore53/3148740.html,"
                                (No reviews)"
988,Victory Family Centre Ltd,/sight/singapore53/3148821.html,"
                                (No reviews)"
989,Singapore Pools,/sight/singapore53/3171827.html,"
                                (No reviews)"
990,NTU Alumni Club,/sight/singapore53/4029986.html,"
                                (No reviews)"
991,Amber Beacon Tower,/sight/singapore53/4175834.html,"
                                (No reviews)"
992,Thong Teck Sian Tong Lian Sin ...,/sight/singapore53/3018631.html,"
                                (No reviews)"
993,Singapore Visitor Centre @ CUB ...,/sight/singapore53/5511880.html,"
                                (No reviews)"
994,Republic Polytechnic,/sight/singapore53/5294703.html,"
                                (No reviews)"
995,Fountain Gardens (Sentosa),/sight/singapore53/5254921.html,"
                                (No reviews)"
996,Wat Anada Metyarama Buddhist T ...,/sight/singapore53/5273357.html,"
                                (No reviews)"
997,attica,/sight/singapore53/5276749.html,"
                                (No reviews)"
998,Lucky 13,/sight/singapore53/5309797.html,"
                                (No reviews)"
999,Talad Rot Fai Srinakarin (vint ...,/sight/singapore53/5323518.html,"
                                (No reviews)"
1000,Hi-So,/sight/singapore53/5351466.html,"
                                (No reviews)"
1001,Battlestar Galactica,/sight/singapore53/5288932.html,"
                                (No reviews)"
1002,The White Bar,/sight/singapore53/5291387.html,"
                                (No reviews)"
1003,Toa Payoh Methodist Church,/sight/singapore53/5264259.html,"
                                (No reviews)"
1004,Tampines Regional Library,/sight/singapore53/5341275.html,"
                                (No reviews)"
1005,Guan Yin Temple @ 观音 堂 (Kwan I ...,/sight/singapore53/5264099.html,"
                                (No reviews)"
1006,Church Of The Holy Spirit,/sight/singapore53/5305104.html,"
                                (No reviews)"
1007,"Charlie's Tapas, Grill & Bar",/sight/singapore53/5300030.html,"
                                (No reviews)"
1008,Church of Divine Mercy,/sight/singapore53/5299406.html,"
                                (No reviews)"
1009,Church of the Immaculate Heart ...,/sight/singapore53/5310423.html,"
                                (No reviews)"
1010,Seletar Base Golf Course,/sight/singapore53/5265182.html,"
                                (No reviews)"
1011,Wala Wala Cafe Bar,/sight/singapore53/5280494.html,"
                                (No reviews)"
1012,Bar Stop,/sight/singapore53/5285126.html,"
                                (No reviews)"
1013,SOUL,/sight/singapore53/5316238.html,"
                                (No reviews)"
1014,Yishun park,/sight/singapore53/5344147.html,"
                                (No reviews)"
1015,The Joy Of Toys,/sight/singapore53/4764158.html,"
                                (No reviews)"
1016,E5 Building,/sight/singapore53/3414667.html,"
                                (No reviews)"
1017,O-Ride Singapore Mini Segway T ...,/sight/singapore53/4864282.html,"
                                (No reviews)"
1018,Amore Fitness & Boutique Spa,/sight/singapore53/4870529.html,"
                                (No reviews)"
1019,Amore Fitness & Boutique Spa,/sight/singapore53/4870531.html,"
                                (No reviews)"
1020,Liew Calligraphy,/sight/singapore53/2119038.html,"
                                (No reviews)"
1021,Lim & Chin Ventures,/sight/singapore53/2750996.html,"
                                (No reviews)"
1022,Joo Chiat Beef King,/sight/singapore53/2751048.html,"
                                (No reviews)"
1023,Jin Hua Sliced ​​Fish Bee Hoon,/sight/singapore53/2751055.html,"
                                (No reviews)"
1024,Tien Hong Vegetable Rice Porri ...,/sight/singapore53/2751090.html,"
                                (No reviews)"
1025,Rong Ji Mei Shi,/sight/singapore53/2751115.html,"
                                (No reviews)"
1026,Tai Feng (Handmade) Fish Ball ...,/sight/singapore53/2751175.html,"
                                (No reviews)"
1027,Soon Huat Cooked Food,/sight/singapore53/2751184.html,"
                                (No reviews)"
1028,Tampines Pork Porridge,/sight/singapore53/2751212.html,"
                                (No reviews)"
1029,Nam Heng Drinking Stall,/sight/singapore53/2751235.html,"
                                (No reviews)"
1030,Suka Ramai Food Stall,/sight/singapore53/2751244.html,"
                                (No reviews)"
1031,Wu Zhi Shan,/sight/singapore53/2751348.html,"
                                (No reviews)"
1032,Western Food,/sight/singapore53/2751352.html,"
                                (No reviews)"
1033,The Promontory @ Marina Bay,/sight/singapore53/2917340.html,"
                                (No reviews)"
1034,Sultan Gate,/sight/singapore53/4083057.html,"
                                (No reviews)"
1035,Osteopathy & Podiatry Centre,/sight/singapore53/4119850.html,"
                                (No reviews)"
1036,Swee Seng Aquarium Florist Cen ...,/sight/singapore53/4138497.html,"
                                (No reviews)"
1037,G-MAX reverse bungee jumping,/sight/singapore53/1685507.html,"
                                (No reviews)"
1038,Apeiro Performance,/sight/singapore53/5529799.html,"
                                (No reviews)"
1039,Statue: From Chettiars to Fina ...,/sight/singapore53/5519339.html,"
                                (No reviews)"
1040,Imperial Cheng Ho Cruise,/sight/singapore53/4451890.html,"
                                (No reviews)"
1041,Boulder +,/sight/singapore53/5502505.html,"
                                (No reviews)"
1042,Church Of St Bernadette,/sight/singapore53/5304887.html,"
                                (No reviews)"
1043,KPO,/sight/singapore53/5298360.html,"
                                (No reviews)"
1044,Divine Bar,/sight/singapore53/5301239.html,"
                                (No reviews)"
