0,"1 Irving Place, The Commerze Building #01-26, Singapore 369546 Singapore",,"1.33624,103.88642","Cafe, Fusion, Australian, New Zealand","[u'$, Cafe, Fusion, Australian']",,6000,,The Good Boys,tel:+65 8130 1083,S$4 - S$12,4.0,,,,,1 review,
0,"57 East Coast Road, Singapore 428773 Singapore", from Singapore Flyer,"1.30518,103.90329",Chinese,[u'Chinese'],,6001,,Yi Ke Guan,tel:+65 8444 3400,,4.0,,,,,1 review,
0,"7 Keppel Road Tanjong Pagar Complex #01-02, Singapore 089053 Singapore",Anson,"1.272678,103.84236",Asian,[u'Asian'],,6002,,Amoy St Boon Kee Prawn Noodle,,,3.5,,,,,3 reviews,
0,"4A Eunos Crescent #01-03 Market And Food Centre Blk 4a Eunos Crescent, Singapore 402004 Singapore", from East Coast Park,"1.32034,103.90424",,[],,6003,,Kacang Pool Special,,,4.0,,,,,1 review,
0,"TAMPINES MALL 4 Tampines Central 5 #B1-K6 Tampines Mall, Singapore 529510 Singapore",Tampines East,"1.35259,103.9447",,[],,6004,"Breakfast, Lunch, Dinner",Lee Wee & Brothers,,,3.5,,,,,2 reviews,
0,"180 Kitchener Road City Square Mall B2F, City Square Mall, Singapore 208539 Singapore", from Little India,"1.31133,103.85661",Japanese,[u'Japanese'],,6005,,Hokkaido Ramen Santouka,,,4.0,,,,,1 review,
0,"569 Serangoon Road 60's Hostel Ste 01-02 Fortuna Hotel Building, Singapore 218184 Singapore",Lavender,"1.31559,103.85812",Asian,"[u'$$ - $$$, Asian, Halal']",,6006,"Breakfast, Lunch, Dinner",Bokhara Biryani And Kebab,tel:+65 8399 7795,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,12 reviews,Halal
0,"8 Jalan Klapa, Singapore 199320 Singapore",Central Area/City Area,"1.304224,103.85994",Cafe,"[u'$$ - $$$, Cafe']",,6007,,Kumoya,,,3.0,,,,,11 reviews,
0,"30 Sembawang Drive #01-26 Sun Plaza, Singapore 757713 Singapore", from Singapore Zoo,"1.4482,103.81954",,[],,6008,,Crave,,,4.0,,,,,1 review,
0,"23 Circular Road, Singapore 049379 Singapore",Central Area/City Area,"1.28722,103.849","Bar, Pub, International, European","[u'$$ - $$$, Bar, Pub, International']",,6009,"Lunch, Dinner, After-hours",The Vault,tel:+65 6223 9695,S$15 - S$55,3.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,16 reviews,
0,"3 Temasek Boulevard Floor B Suntec City Mall 216 Suntec City Mall - Food Republic, Singapore 038983 Singapore",Central Area/City Area,"1.29605,103.85865",Japanese,[u'Japanese'],,6010,,RamenPlay,tel:+65 6884 5739,,5.0,,,,,1 review,
0,"12 Jln Pari Burong, Singapore 488678 Singapore", from East Coast Park,"1.33357,103.94821",,[],,6011,,Tian Tian Hainanese Chicken Rice,tel:+65 6448 0120,,3.5,,,,,3 reviews,
0,"30 Sembawang Drive, #03-15/16, Singapore 757713 Singapore", from Singapore Zoo,"1.4482,103.81954",,[],,6012,,Lao Huo Tang,,,4.0,,,,,1 review,
0,"28 Bali Ln Singapore, Singapore 189864 Singapore", from Little India,"1.30122,103.85846",,[],,6013,,Kraze,tel:+65 9856 4249,,4.0,,,,,1 review,
0,"Pasir Ris Central Hawker Centre #02-10 , Singapore 519641 Level 2, Singapore 519641 Singapore",,"1.37295,103.94924",,[],,6014,,HOM Grill,,,4.0,,,,,1 review,
0,"450 Joo Chiat Road, Singapore 427663 Singapore",Marine Parade,"1.30641,103.90439",,[],,6015,"Lunch, Dinner",Filipino Fiesta,tel:+65 6493 7386,,3.5,,,,,5 reviews,
0,"244P Upper Thomson Road Thomson Garden Estate, Singapore 574369 Singapore",Moulmein,"1.32013,103.84368",Thai,[u'Thai'],,6016,,Tomyum Mama,tel:+65 8687 9990,,4.0,,,,,1 review,
0,"02-132/133 Northpoint City South Wing, Singapore 769098 Singapore", from Merlion Park,"1.29298,103.85704",,[],,6017,,Big Fish Small Fish,,,4.0,,,,,1 review,
0,"63 Jurong West Central 3 Jurong Point #03-56 Jurong Point, Singapore 648331 Singapore",,"1.33942,103.70536","Asian, Korean","[u'$$ - $$$, Asian, Korean']",,6018,,Patbingsoo,tel:+65 9169 5817,S$10 - S$19,4.0,,,,,1 review,
0,"17 Petir Road Hillion Mall # 01 11 12, Singapore 678278 Singapore", from Singapore Zoo,"1.37843,103.76284",,[],,6019,,A-One Claypot House,tel:+65 6266 1533,,4.0,,,,,1 review,
0,"9 Raffles Boulevard Millenia Walk, Singapore 039596 Singapore",Marina Centre,"1.2923,103.85968","Steakhouse, Spanish","[u'$$ - $$$, Steakhouse, Spanish']",,6020,"Lunch, Dinner, Drinks",Parrilla,tel:+65 6336 6673,S$14 - S$69,4.0,,,,,1 review,
0,"10 Airport Boulevard Changi Airport Terminal 4 #01-10 Terminal 4, Singapore 819665 Singapore",,"1.33868,103.98391",Chinese,[u'Chinese'],Reservations,6021,,Old Street Bak-Kut-Teh,tel:+65 6438 8866,,4.0,,,,,1 review,
0,"9 Raffles Boulevard Millenia Walk, Singapore 039596 Singapore",Marina Centre,"1.2923,103.85968",Cafe,[u'Cafe'],,6022,Dinner,Musicdreamer,,,4.0,,,,,1 review,
0,"535 Clementi Road Blk 18 L1 Nap Pool Side Food Court, Singapore 599489 Singapore", from Singapore Botanic Gardens,"1.33215,103.77454",,[],,6023,,Fried Chicken Master,,,4.0,,,,,1 review,
0,"391 Orchard Road Ngee Ann City Tower a Takashimaya Department Store B2F Food Hall, Singapore 238873 Singapore",Boulevard,"1.302394,103.83457",Healthy,[u'Healthy'],,6024,,Tokio Fruits Takashimaya,tel:+65 6738 1111,,4.0,,,,,1 review,
0,"2 Marina Boulevard The Sail @ Marina Bay, Singapore 018987 Singapore", from Marina Bay,"1.28081,103.85261",International,[u'International'],,6025,,Three Hands Coffee,tel:+65 6634 9818,,4.0,,,,,1 review,
0,"Blk 1A Commonwealth Drive #01-08, Singapore 141001 Singapore", from Singapore Botanic Gardens,"1.29973,103.79783",Chinese,[u'Chinese'],,6026,"Breakfast, Lunch, Dinner",Aw's Signature Minced Pork Noodles,tel:+65 9827 6502,,4.0,,,,,1 review,
0,"380 Jalan Besar Arc 380 01-10 Lavender Food Square, Singapore 209000 Singapore",Lavender,"1.31337,103.86033",,[],,6027,,Albert Street Hokkien Big Prawn Mee,tel:+65 6295 1340,,4.0,,,,,1 review,
0,"391A Orchard Road Ngee Ann City #05-29 Ngee Ann City Podium Blk, Singapore 238873 Singapore", from Orchard Road,"1.30231,103.83508",,[],,6028,,Bali Thai,tel:+65 6235 5125,,4.0,,,,,1 review,
0,"391 Orchard Road Ngee Ann City Tower a #b207-7-1, Singapore 238873 Singapore",Boulevard,"1.30254,103.83461",American,[u'American'],,6029,"Lunch, Dinner",Pezzo,,,4.0,,,,,1 review,
0,"328 Clementi Avenue 2 Block 328, #01-220, Singapore 120328 Singapore",Clementi,"1.31401,103.76707",,[],,6030,"Lunch, Dinner",Five Blessings Seafood,,,4.0,,,,,1 review,
0,"Blk 450 Avenue 3, #01-271, Singapore, Singapore 120450 Singapore", from Singapore Botanic Gardens,"1.31354,103.76545",,[],,6031,,You Ma You la,,,4.0,,,,,1 review,
0,"352 Clementi Avenue 2 #01-109 Clementi Avenue 2 Shopping Centre, Singapore 120352 Singapore", from Singapore Botanic Gardens,"1.3148,103.77154",,[],,6032,,The Boss Pizza,,,4.0,,,,,1 review,
0,"Blk 102 Towner Road #01-278 Townerville, Singapore 322102 Singapore", from Little India,"1.32021,103.85851",,[],,6033,,Selegie Soyabean,,,4.0,,,,,1 review,
0,"01-75 Blk 353 Clementi Ave 2, Singapore 120353 Singapore", from Singapore Botanic Gardens,"1.31437,103.77077",,[],,6034,,Mohamadia Indian Muslim Food,,,4.0,,,,,1 review,
0,"Blk 345 Clementi Ave 5, #01-104, Singapore 120345 Singapore", from Singapore Botanic Gardens,"1.31763,103.76932",,[],,6035,,Kimly Seafood,,,4.0,,,,,1 review,
0,"991 Bendemeer Road, Singapore 328148 Singapore",Kallang,"1.31839,103.86466",Chinese,[u'Chinese'],,6036,,Juxiong Singapore Pte Ltd,tel:+65 9386 5457,,4.0,,,,,1 review,
0,"5 Upper Boon Keng Road, #01-22 Multi Storey Carpark, Singapore 380005 Singapore", from Little India,"1.31634,103.86022",,[],,6037,,Golden Rooster,,,4.0,,,,,1 review,
0,"343 Jurong East Street 31 Yuhua Place, Singapore 600343 Singapore",,"1.34589,103.73107","Cafe, Asian, Singaporean","[u'Cafe, Asian, Singaporean']",,6038,,Lee's Confectionary,,,4.0,,,,,1 review,
0,"23 Bendemeer Road #01-523 Bendemeer Ville, Singapore 330023 Singapore",Kallang,"1.31771,103.86275",,[],,6039,,R&J Cosy Corner,,,4.0,,,,,1 review,
0,"17 Petir Road #2-47 Hillion Mall, Singapore 678278 Singapore", from Singapore Zoo,"1.37843,103.76284",,[],,6040,,Hong Kong Sheng Kee Dessert,,,4.0,,,,,1 review,
0,"3 Pickering Street #01-52 Nankin Row, Singapore 048660 Singapore", from Chinatown,"1.28491,103.84766","Japanese, Asian","[u'Japanese, Asian']",,6041,"Lunch, Dinner",Sumo-Ya,tel:+65 6904 9116,,3.5,,,,,3 reviews,
0,"238 Thomson Road Novena Square #01-68/69, Singapore 307683 Singapore",Moulmein,"1.319983,103.84386","Chinese, Thai","[u'Chinese, Thai']",,6042,,Siamese Cat Cafe,tel:+65 6255 4721,,3.5,,,,,2 reviews,
0,"324T Changi Road Kim San Leng Coffeeshop, Singapore 419799 Singapore", from East Coast Park,"1.31796,103.90827",,[],,6043,,Hai Kee Soy Sauce Chicken Rice,,,4.0,,,,,1 review,
0,"Blk 215c Compassvale Drive #01-06, Singapore 540215 Singapore",,"1.38969,103.89282",,[],,6044,,Korean Cuisine,,,4.0,,,,,1 review,
0,"#01-305 Block 450, Clementi Ave 3, Singapore 120450 Singapore",Clementi,"1.312,103.76503",,[],,6045,,Varinice Eating House - Clementi Avenue,,,4.0,,,,,1 review,
0,"491 River Valley Road Valley Point River Valley Shopping Centre, Singapore 248371 Singapore",Tanglin,"1.293137,103.82711",Seafood,"[u'$$ - $$$, Seafood']",,6046,"Lunch, Dinner",Greenwood Fish Market @Valley Point,tel:+65 6732 3788,S$25 - S$50,3.0,,,,,11 reviews,
0,"27 Woodlands Link Chang Cheng Hq Chang Cheng HQ, Singapore 738732 Singapore",Sembawang,"1.45236,103.81078",,[],,6047,"Breakfast, Lunch, Dinner",Chang Cheng Mee Wah Coffeeshop,tel:+65 6481 2513,,4.0,,,,,1 review,
0,"Changi Airport T2 Airport Blvd, Singapore 819643 Singapore",Changi,"1.3561,103.98891",Soups,[u'Soups'],,6048,,Souperlicious,tel:+65 6214 9981,,4.0,,,,,1 review,
0,"15 Woodlands Loop, Singapore 738322 Singapore",Sembawang,"1.44865,103.80975",Fusion,[u'Fusion'],,6049,,Natal Essentials,tel:+65 6755 4747,,4.0,,,,,1 review,
0,"Blk 406A Sembawang Drive #01-01, Singapore 751406 Singapore", from Singapore Zoo,"1.45243,103.8174",,[],,6050,,Buppies Secret Recipes,,,4.0,,,,,1 review,
0,"Blk 463 Sembawang Drive #01-01 Sembawang Riverlodge, Singapore 750463 Singapore", from Singapore Zoo,"1.45556,103.81449",,[],,6051,,My Seafood House,,,4.0,,,,,1 review,
0,"511 Canberra Road Sembawang Mart, Singapore 750511 Singapore", from Singapore Zoo,"1.4538,103.81965",,[],,6052,,Mtl Western,,,4.0,,,,,1 review,
0,"501 West Coast Drive, Singapore 120501 Singapore", from Singapore Botanic Gardens,"1.31189,103.75872",,[],,6053,,Collin's Grille,,,4.0,,,,,1 review,
0,"Dhoby Xchange B1-36 Dhoby Ghaut MRT, Singapore 38826 Singapore",,,,[],,6054,,Character Cafe,,,4.0,,,,,1 review,
0,"191B New Bridge Road #03-00 Level 3, Singapore 059423 Singapore",Outram,"1.28427,103.84383",Chinese,[u'Chinese'],,6055,,DM Chicken,tel:+65 6909 2758,,4.0,,,,,1 review,
0,"301 Upper Thomson Road Thomson Plaza Thomson Plaza, #02-10, Singapore 574408 Singapore",Bishan,"1.35469,103.83098",,[],"Reservations, Seating",6056,,Red Bowl,tel:+65 9682 1427,,3.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,15 reviews,
0,"681 Hougang Ave 8 #01-855, Singapore Singapore",Trafalgar,"1.37268,103.8855",Indian,[u'Indian'],,6057,,Al Falah Restaurant,tel:+65 6343 7786,,4.0,,,,,1 review,
0,"2 Tampines Central 5 #B1-32, Century Square, Singapore 529509 Singapore",,"1.35236,103.94377",,[],,6058,,Twelve Cupcakes,,,4.0,,,,,1 review,
0,"Blk 346 Jurong East Street 31 #01-71 Yuhua Place, Singapore 600346 Singapore",,"1.34539,103.73056",,[],,6059,,Kimly Seafood,,,4.0,,,,,1 review,
0,"2 Bt Batok St 23 #01-17, Singapore 659554 Singapore",,"1.34585,103.75277",,[],,6060,,Chang Kee Chicken Rice,,,4.0,,,,,1 review,
0,"491 Jurong West Ave 1, Singapore, Singapore 640491 Singapore",,"1.34942,103.72594",,[],,6061,,Cantolicious,,,4.0,,,,,1 review,
0,"51 Hougang Avenue 9 CI Yuan Community Club, Singapore 538776 Singapore",,"1.374898,103.88251",,[],,6062,,Ah Khoon Authentic Hainanese Chicken Rice,,,4.0,,,,,1 review,
0,"Blk 498 Jurong West Street 41 #01-450, Singapore 641498 Singapore",,"1.34876,103.72447",,[],,6063,,Creamology,,,4.0,,,,,1 review,
0,"11 Telok Blangah Cresecent #01-110, Singapore 90011 Singapore", from Singapore Cable Car,"1.27751,103.81865",,[],,6064,,Edmond Chicken Rice,,,4.0,,,,,1 review,
0,"631 Hougang Ave 8 01-06, Singapore 530632 Singapore",Trafalgar,"1.3707,103.88154",,[],,6065,,Hougang 631 Food House,tel:+65 6848 8360,,4.0,,,,,1 review,
0,"103 Irrawaddy Road #101-103, Singapore 329566 Singapore", from Orchard Road,"1.32059,103.84322",Thai,[u'Thai'],,6066,,Dink Dink Thai Street Cafe,tel:+65 9111 7852,,3.5,,,,,2 reviews,
0,"215 Bedok N St 2 #01-83, Singapore 460215 Singapore",Bedok,"1.32606,103.93347",Seafood,[u'Seafood'],,6067,,Long John Silver's,tel:+65 6444 7023,,4.0,,,,,1 review,
0,"Block 347 Jurong East Avenue 1 Yuhua Place #01-219 Yuhua Market and Hawker Centre, Singapore 600347 Singapore",Jurong East,"1.34529,103.7315",,[],,6068,,Delisnacks,,,4.0,,,,,1 review,
0,"Blk 205 Bedok North ST-1 Stall -4 Singapore, Singapore 460205 Singapore", from East Coast Park,"1.32615,103.93116",,[],,6069,,Tian Tian Chi Mian Fishball Noodle,,,4.0,,,,,1 review,
0,"Blk 211 New Upper Changi Road #01-763, Singapore 460211 Singapore", from East Coast Park,"1.32549,103.93196",,[],,6070,,Ming Kitchen,,,4.0,,,,,1 review,
0,"799 New Upper Changi Road #02-3536 Bedok Point, Singapore 467351 Singapore", from East Coast Park,"1.32514,103.93225",,[],,6071,,Chicken Hotpot,,,4.0,,,,,1 review,
0,"347 Jurong East Avenue 1 Yuhua Place, Singapore 600347 Singapore",Jurong East,"1.34529,103.7315",,[],,6072,,Zhen Vegetarian,,,4.0,,,,,1 review,
0,"4 Jalan Klapa Within Camelia & Co., Singapore 199316 Singapore", from Little India,"1.30424,103.86004",Cafe,[u'Cafe'],,6073,,Stack,tel:+65 8768 0461,,4.0,,,,,1 review,
0,"252 North Bridge Road Raffles City Shopping Centre #B2-16, Raffles City, Singapore 179103 Singapore", from City Hall Building,"1.29383,103.85333",Australian,"[u'$, Australian']",,6074,,JAB Coffee,,S$4 - S$19,4.0,,,,,1 review,
0,"110 Pasir Ris Central #02-08, Singapore 519641 Singapore",,"1.37347,103.95157",,[],,6075,,Ju Ju Pokebowls,,,4.0,,,,,1 review,
0,"110 Pasir Ris Central #02-16, Singapore 519641 Singapore",Pasir Ris,"1.364339,103.94646","Asian, Singaporean","[u'Asian, Singaporean']",,6076,,Tasty Street - Our Little Red Dot,tel:+65 9178 0234,,4.0,,,,,1 review,
0,"1 Pasir Ris Street 3, Whitesands #01-26/27, Singapore 518457 Singapore",,"1.37229,103.94955",,[],,6077,,Ajisen,,,4.0,,,,,1 review,
0,"1 Pasir Ris Central Street 3 #01-30 White Sands Shopping Centre, Singapore 518459 Singapore",Pasir Ris,"1.37243,103.94972","Indian, Fast food, International, Healthy","[u'Indian, Fast food, International, Healthy']",,6078,,Ministry of Burgers,tel:+65 6585 0606,,4.0,,,,,1 review,
0,"110 Pasir Ris Central #02-01 Pasir Ris Central Hawker Centre, Singapore 519641 Singapore",Pasir Ris,"1.37295,103.94924","Cajun & Creole, Seafood","[u'Cajun & Creole, Seafood, Halal']",,6079,,Cajun on Wheels,,,4.0,,,,,1 review,Halal
0,"110 Pasir Ris Central, #02-13, Singapore 519641 Singapore",Pasir Ris,"1.37295,103.94924",,[],,6080,"Lunch, Dinner",Fins & Feathers,,,4.0,,,,,1 review,
0,"10 Pasir Ris Central #01-03 Pasir Ris Mrt Station, Singapore 519634 Singapore",,"1.37295,103.94924",,[],,6081,,Traditional Penang Food,,,4.0,,,,,1 review,
0,"Block 75 Lorong 5 Toa Payoh Ste #01-354N Lorong 5 Toa Payoh Food Centre, Singapore 310075 Singapore",Toa Payoh,"1.33247,103.85806",,[],,6082,,Pi Tian,,,4.0,,,,,1 review,
0,"18 Marina Gardens Drive Gardens By the Bay Satay by the Bay, Singapore 018953 Singapore",Central Area/City Area,"1.281515,103.86624","Italian, Bar, Fast food, Grill, Pub, Fusion","[u'$, Italian, Bar, Fast food']",,6083,,26 @ Marina Bar & Bistro,tel:+65 6702 0739,S$6 - S$15,3.5,,,,,4 reviews,
0,"1 Irving Place #01-25 the Commerze@Irving, Singapore 369546 Singapore",,"1.33624,103.88642",,[],,6084,,23 Jumpin Cafe,,,4.0,,,,,1 review,
0,"73 Upper Paya Lebar Road Centro Bianco Centro Bianco Building, Ground Floor, Singapore 534818 Singapore",Joo Seng,"1.33676,103.88696",,[],,6085,,Spark Restaurant,,,4.0,,,,,1 review,
0,"5 Harrison Road #04-02 Yan Xian Building, Singapore 369645 Singapore",,"1.33497,103.88423",,[],,6086,,Yolo,,,4.0,,,,,1 review,
0,"1 Irving Place The Commerze@Irving #01-30 Tai Seng, Singapore 369546 Singapore",Joo Seng,"1.33624,103.88642",Cafe,[u'Cafe'],,6087,,Photosynthesis Cafe,tel:+65 9189 6330,,4.0,,,,,1 review,
0,"147 Upper Paya Lebar Road, Singapore 534849 Singapore",Joo Seng,"1.33921,103.88586","Chinese, Seafood, Asian, Singaporean","[u'Chinese, Seafood, Asian, Singaporean']",,6088,"Lunch, Dinner",Yucun,tel:+65 6286 0491,,4.0,,,,,1 review,
0,"Departure/Transit Lounge South, #02-29, Singapore 819662 Singapore",,"1.35572,103.98579",Southwestern,[u'Southwestern'],,6089,Breakfast,TWG Tea at Changi T4,tel:656565821837,,4.0,,,,,1 review,
0,"50 Market Street Golden Shoe Car Park #01-34 Golden Shoe Carpark, Singapore 048940 Singapore",Central Area/City Area,"1.28386,103.85007",,[u'$$ - $$$'],,6090,"Breakfast, Lunch, Dinner",Cedele,tel:+65 6532 6163,,3.0,,,,,11 reviews,
0,"26 Tai Seng Street J'Forte #03-01, Singapore 534057 Singapore",Hougang,"1.335731,103.889015",Sushi,[u'Sushi'],,6091,,Suki Sushi,tel:+65 6286 9680,,4.0,,,,,1 review,
0,"605A Macpherson Road, #01-19 Citimac Industrial Complex, Singapore 368239 Singapore", from East Coast Park,"1.33344,103.88787",,[],,6092,,Yummi House,,,4.0,,,,,1 review,
0,"1002 Tai Seng Ave #01-2540, Singapore 534409 Singapore",Hougang,"1.33823,103.89064","Chinese, Fast food, Asian, Street Food, Malaysian","[u'Chinese, Fast food, Asian, Street Food']",,6093,,Greendot,tel:+65 6702 6621,,4.0,,,,,1 review,
0,"107 Upp Paya Lebar Road, Singapore 534829 Singapore",,"1.33796,103.88672",,[],,6094,,Golden 88 Cafeteria,,,4.0,,,,,1 review,
0,"605 Macpherson Road #01-18 Citimac, Singapore 368239 Singapore", from East Coast Park,"1.33374,103.8877",,[],,6095,,Craft Darts & Bistro,,,4.0,,,,,1 review,
0,"27 Hamilton Road Lofi Inn @ Hamilton, Singapore 209196 Singapore",Lavender,"1.311605,103.86124","Chinese, Southwestern, European","[u'$$ - $$$, Chinese, Southwestern, European']",,6096,,Cafe Print,tel:+65 6203 0250,S$10 - S$31,4.0,,,,,1 review,
0,"2 Tuas South Street 2 Sprintecs Industrial Building, Singapore 637895 Singapore",,"1.3081,103.63155",,[],,6097,,Forum Roasted Barbeque,tel:+65 9758 8678,,4.0,,,,,1 review,
0,"146 Potong Pasir Ave 1 #01-135, Singapore 350146 Singapore",Toa Payoh,"1.33206,103.86719",,[],,6098,,Shi Mei Restaurant,tel:+65 6280 0790,,4.0,,,,,1 review,
0,"People's Park Center #02-32 101 Upper Cross Street, Singapore 058357 Singapore",Raffles Place,"1.28563,103.84388",Chinese,[u'Chinese'],,6099,"Lunch, Dinner",Spring Garden Restaurant,,,4.0,,,,,1 review,
0,"Blk 146 Potong Pasir Ave 1 #01-127, Singapore 350146 Singapore",,"1.33206,103.86719",,[],,6100,,Yishun 925 Chicken Rice,,,4.0,,,,,1 review,
0,"147 Potong Pasir Ave 1 #01-93, Singapore 350147 Singapore",,"1.33198,103.86791",,[],,6101,,Hainanese Western,,,4.0,,,,,1 review,
0,"10 Sinaran Dr, Square 2, #04-01-02A/B/C, Singapore 307506 Singapore", from Orchard Road,"1.3211,103.84439",,[],,6102,,Chicken Hotpot,,,4.0,,,,,1 review,
0,"1 Selegie Road #01-16 Pomo, Singapore 188306 Singapore",Central Area/City Area,"1.30018,103.84924",,[],,6103,Dinner,Jiu Mao Jiu Hotpot,,,4.0,,,,,1 review,
0,"6 Eu Tong Sen Street The Central #03-89/97/98 The Central, Singapore 059817 Singapore",Central Area/City Area,"1.28882,103.84662",Japanese,[u'Japanese'],,6104,"Lunch, Dinner",Pasta de Waraku - The Central Branch,tel:+65 6327 8860,,3.0,ui_bubble_rating bubble_30,ui_bubble_rating bubble_25,ui_bubble_rating bubble_30,ui_bubble_rating bubble_25,70 reviews,
0,"35 Selegie Road #01-06 Parklane Shopping Mall Parklane, Singapore 188307 Singapore", from Little India,"1.30066,103.8494",Chinese,[u'Chinese'],,6105,,La Jiang Shan Hotpot,tel:+65 6265 8995,,4.0,,,,,1 review,
0,"200 Jalan Besar, Singapore 208886 Singapore", from Little India,"1.30843,103.85745",,[],,6106,,A&B Gourmet,,,4.0,,,,,1 review,
0,"157 Kitchener Road, Singapore 208529 Singapore",Lavender,"1.31003,103.85681",Chinese,"[u'$$ - $$$, Chinese']",,6107,,JQPOT,tel:+65 8187 9797,S$6 - S$37,4.0,,,,,1 review,
0,"Blk 51 Havelock Road, Foodloft Coffeeshop, Singapore 161051 Singapore", from Orchard Road,"1.28992,103.82773",,[],,6108,,Collin's Grille,,,4.0,,,,,1 review,
0,"462 Upper Bukit Timah Road, Singapore 678076 Singapore",Bukit Panjang,"1.36,103.76752",,[],,6109,,galight Factory,tel:+65 6766 0270,,4.0,,,,,1 review,
0,"87 Science Park Drive Oasis Science Hub Concourse, Singapore 118260 Singapore",Kent Ridge,"1.28777,103.7904","American, Fast food","[u'$, American, Fast food']",,6110,,Subway,tel:+65 6775 9448,,3.5,,,,,5 reviews,
0,"23 Serangoon Central #03-06/07, Singapore 556083 Singapore",,"1.35115,103.87268",,[],,6111,,Ajisen & Osaka Ohsho,,,4.0,,,,,1 review,
0,"1 Vista Exchange Green The Star B1-11, Singapore 138617 Singapore", from Singapore Botanic Gardens,"1.30678,103.78834",Vietnamese,[u'Vietnamese'],,6112,,So Pho,tel:+65 6262 2167,,4.0,,,,,1 review,
0,"Blk 326 Serangoon Ave 3 Coffee Shop, Singapore 550326 Singapore",,"1.35037,103.86899",,[],,6113,,Fusion Express,,,4.0,,,,,1 review,
0,"458 Race Course Road, Singapore 218699 Singapore",Lavender,"1.31627,103.85834",Indian,[u'Indian'],,6114,,Balle Balle Cafe,tel:+65 9755 0232,,3.5,,,,,2 reviews,
0,"200 Turf Club Road The Grandstand, Singapore 287994 Singapore",Swiss Club,"1.33769,103.79361",,[u'$$ - $$$'],,6115,,Melt Bar,,S$10 - S$30,4.0,,,,,1 review,
0,"20 Ghim Moh Road Ghim Moh Gardens Ste #01-44 Ghim Moh Market and Food Centre, Singapore 270020 Singapore",Ghim Moh,"1.311,103.78821",,[],,6116,,Teck Hin Fried Hor Fun,,,4.0,,,,,1 review,
0,"500 Jalan Sultan #05-17 Hotel Boss Hotel Boss, Singapore 199020 Singapore",Outram,"1.28443,103.84443","European, Asian","[u'European, Asian']",,6117,,Pappasan 17,tel:+65 6291 6963,,3.5,,,,,3 reviews,
0,"28 Aliwal Street, #01-07 Aliwal Arts Centre, Singapore 199918 Singapore", from Little India,"1.30247,103.861",,[],,6118,,Eat Play Love Cafe,,,3.5,,,,,2 reviews,
0,"2 Keong Saik Road, Singapore 089110 Singapore",Outram,"1.27929,103.84157",Chinese,[u'Chinese'],,6119,,Mak Hong Kee HK Kitchen,tel:+65 6909 0414,,3.5,,,,,3 reviews,
0,"604 Sembawang Road Sembawang Shopping Centre # 02 27 28, Singapore 758459 Singapore", from Singapore Zoo,"1.44187,103.82482",,[],,6120,,Central Thai Express Cafe,,,3.5,,,,,2 reviews,
0,"16 Collyer Quay Income At Raffles #01-01/02 Hitachi Tower, Singapore 049318 Singapore",Raffles Place,"1.28225,103.85199",,[],,6121,,Burger King,tel:+65 6557 2845,,3.5,,,,,3 reviews,
0,"81 Lorong Chencharu Orto, Singapore 769198 Singapore", from Singapore Zoo,"1.41379,103.8285",Asian,[u'Asian'],,6122,,Kamikaze Asian Tapas Bar,tel:+65 6795 3393,,4.0,,,,,1 review,
0,"448 Clementi Ave 3 #01-23 Clementi 448 Market & Food Centre, Singapore Singapore",Clementi,"1.31318,103.76453","Indian, Seafood","[u'Indian, Seafood']",,6123,,Yong Fa Hainanese Curry Rice & Curry Fish Head,,,3.5,,,,,2 reviews,
0,"Clementi Avenue 3 No.01-121 Block 442, Singapore 120442 Singapore", from Singapore Botanic Gardens,"1.31409,103.76449","Chinese, Asian, Street Food, Singaporean","[u'Chinese, Asian, Street Food, Singaporean']",,6124,,Xin Peng La Mian Xiao Long Bao,tel:+65 8303 5216,,4.0,,,,,1 review,
0,"119 Bukit Merah Lane 1, 01-40, Singapore 151119 Singapore",Bukit Merah,"1.28618,103.80487",,[],,6125,"Lunch, Dinner",De Burg Food and Drink Private Limited,,,3.5,,,,,3 reviews,
0,"Blk 254 Jurong East Street 24 #01-51 Yuhua Village Yuhua Village Market, Singapore 600254 Singapore",Jurong East,"1.34347,103.73779",,[],,6126,,Hup Hong Chicken Rice,,,3.5,,,,,2 reviews,
0,"8 Chun Tin Road, Singapore 599595 Singapore",Anak Bukit,"1.34201,103.77522",Pizza,"[u'$$ - $$$, Pizza']",,6127,"Lunch, Dinner",Domino's Pizza,tel:+65 6222 6333,,3.0,,,,,5 reviews,
0,"63 Jurong West Central 3 #B1-45 Jurong Point Shopping Centre, Singapore 648331 Singapore",,"1.33951,103.70523",,[],,6128,,Lao Huo Tang,,,4.0,,,,,1 review,
0,"Blk 829 Tempines Steet 82, Singapore Singapore",,,Seafood,"[u'$$ - $$$, Seafood']",,6129,,Lai Huat Seafood,,S$4 - S$28,3.5,,,,,3 reviews,
