"POI_INDEX","POI_CHINESE_NAME","URL","TOTAL_REVIEWS","POI_NAME","WEBSITE_INDEX"
632,"Pagode de 7 étages","/sight/singapore53/4437000.html",NA,"Pagode de 7 étages",2
633,"SneakPeek Singapore Walking Tours","/sight/singapore53/4549742.html",NA,"SneakPeek Singapore Walking To ...",2
634,"Utterly Art","/sight/singapore53/4483569.html",NA,"Utterly Art",2
635,"Chinese Opera Teahouse, Chinese Theatre Circle","/sight/singapore53/4815342.html",NA,"Chinese Opera Teahouse, Chines ...",2
636,"Buffalo Tours - Singapore","/sight/singapore53/4843641.html",NA,"Buffalo Tours-Singapore",2
637,"WSS Bicycle Rental","/sight/singapore53/4813916.html",NA,"WSS Bicycle Rental",2
638,"Constant Wind","/sight/singapore53/4813919.html",NA,"Constant Wind",2
639,"Peak Adventuree","/sight/singapore53/4819866.html",NA,"Peak Adventuree",2
640,"Toy Factory Productions","/sight/singapore53/2118602.html",NA,"Toy Factory Productions",2
641,"Heng Artland(百利宫店)","/sight/singapore53/3148886.html",NA,"Heng Artland (Bali Palace)",2
642,"Aryaseni Art Gallery","/sight/singapore53/2053250.html",NA,"Aryaseni Art Gallery",2
643,"Tomio Kayama Gallery Singapore","/sight/singapore53/2055837.html",NA,"Tomio Kayama Gallery Singapore",2
644,"2 Degree","/sight/singapore53/4823668.html",NA,"2 Degree",2
645,"Freeing SG","/sight/singapore53/4818122.html",NA,"Freeing SG",2
646,"City Scoot","/sight/singapore53/4857023.html",NA,"City Scoot",2
647,"Capitol Theatre","/sight/singapore53/4862331.html",NA,"Capitol Theatre",2
648,"Lost Sg","/sight/singapore53/4827728.html",NA,"Lost Sg",2
649,"GS-Diving Pte Ltd","/sight/singapore53/4910959.html",NA,"GS-Diving Pte Ltd",2
650,"The Necessary Stage","/sight/singapore53/2118645.html",NA,"The Necessary Stage",2
651,"Marlin Divers","/sight/singapore53/4812025.html",NA,"Marlin Divers",2
652,"Singapore Polo Club","/sight/singapore53/4892026.html",NA,"Singapore Polo Club",2
653,"Twenty.Six@Purvis","/sight/singapore53/5472978.html",NA,NA,2
654,"Emporium Shokuhin","/sight/singapore53/5464048.html",NA,"Emporium Shokuhin",2
655,"Hindhede Quarry","/sight/singapore53/5206705.html",NA,"Hindhede Quarry",2
656,"Ban Siew San Temple","/sight/singapore53/5217953.html",NA,NA,2
657,"The Wine Stable","/sight/singapore53/4557505.html",NA,"The Wine Stable",2
658,"Rendezvous! CWAL","/sight/singapore53/4398030.html",NA,NA,2
659,"Zirca","/sight/singapore53/5400184.html",NA,"Zirca",2
660,"Sri Krishna Mandir","/sight/singapore53/5203786.html",NA,"Sri Krishna Mandir",2
661,"Queen Elizabeth Walk","/sight/singapore53/5192238.html",NA,"Queen Elizabeth Walk",2
662,"艺术-2画廊","/sight/singapore53/5134638.html",NA,"Art-2 Gallery",2
663,"Valentine Willie Fine Art","/sight/singapore53/2053298.html",NA,NA,2
664,"Raffles Chinese Medicine","/sight/singapore53/4804059.html",NA,NA,2
665,"Singapore Circle Line Tour","/sight/singapore53/4808974.html",NA,NA,2
666,"Singapore Trolley","/sight/singapore53/4808975.html",NA,NA,2
667,"Hybrid Scuba - Day Tours","/sight/singapore53/4827536.html",NA,NA,2
668,"goScoot","/sight/singapore53/4849339.html",NA,NA,2
669,"Gnani Arts Pte Ltd艺术画廊","/sight/singapore53/2055126.html",NA,"Gnani Arts Pte Ltd",2
670,"Sana Gallery","/sight/singapore53/2055751.html",NA,"Sana Gallery",2
671,"SATS Premier Lounge","/sight/singapore53/4926349.html",NA,NA,2
672,"Boons Pottery & Art Gallery","/sight/singapore53/2119969.html",NA,NA,2
673,"The Golden Space","/sight/singapore53/2120251.html",NA,"The Golden Space",2
674,"The Yoga Hub","/sight/singapore53/4813913.html",NA,"The Yoga Hub",2
675,"Titanium","/sight/singapore53/5400185.html",NA,"Titanium",2
676,"Tempo","/sight/singapore53/5458261.html",NA,"Tempo",2
677,"Footology","/sight/singapore53/5447788.html",NA,"Footology",2
678,"Unplugged","/sight/singapore53/5470545.html",NA,"Unplugged",2
679,"Singapore Free Walks","/sight/singapore53/4460329.html",NA,"Singapore Free Walks",2
680,"实里达乡村俱乐部","/sight/singapore53/5134542.html",NA,"Seletar Country Club",2
681,"艺术论坛","/sight/singapore53/5134637.html",NA,"Art forum",2
682,"裕廊青蛙农场","/sight/singapore53/5136540.html",NA,"Jurong Frog Farm",2
683,"Telok Blangah Hill Park","/sight/singapore53/5218141.html",NA,"Telok Blangah Hill Park",2
684,"Lower Peirce Reservoir Park","/sight/singapore53/5193661.html",NA,"Lower Peirce Reservoir Park",2
685,"The Cookie Museum","/sight/singapore53/2826467.html",NA,"The Cookie Museum",2
686,"Foundation Stone of the Monument of the Early Founders of Singapore","/sight/singapore53/5221048.html",NA,"Foundation Stone of the Monume ...",2
687,"Bruno Gallery","/sight/singapore53/4448185.html",NA,"Bruno Gallery",2
688,"Coleman Street","/sight/singapore53/4415976.html",NA,"Coleman street",2
689,"灿艺公司","/sight/singapore53/4453925.html",NA,"Can art co., Ltd.",2
690,"善牧主大教堂","/sight/singapore53/70347664.html",NA,"Cathedral of the Good Shepherd",2
691,"Collectors Contemporary","/sight/singapore53/2053297.html",NA,"Collectors Contemporary",2
692,"Amazonia","/sight/singapore53/4814124.html",NA,"Amazonia",2
693,"Infinity Sails - Day Tours","/sight/singapore53/4824975.html",NA,"Infinity Sails-Day Tours",2
694,"Fidgets","/sight/singapore53/2053501.html",NA,"Fidgets",2
695,"True Yoga / Bikram Hot Yoga","/sight/singapore53/4813056.html",NA,"True Yoga / Bikram Hot Yoga",2
696,"Live Life Detour","/sight/singapore53/4827554.html",NA,"Live Life Detour",2
697,"Designed Fitness","/sight/singapore53/4911756.html",NA,"Designed Fitness",2
698,"Wheeelers","/sight/singapore53/2119778.html",NA,"Wheeelers",2
699,"Shaw Theatres Premiere","/sight/singapore53/4826481.html",NA,"Shaw Theatres Premiere",2
700,"Inlinex Pte Ltd","/sight/singapore53/2117156.html",NA,NA,2
701,"Fabrika","/sight/singapore53/5445912.html",NA,"Fabrika",2
702,"Bartini","/sight/singapore53/5407981.html",NA,"Bartini",2
703,"Jurong East Swimming Complex","/sight/singapore53/5140159.html",NA,"Jurong East Swimming Complex",2
704,"Green Fairways","/sight/singapore53/5147364.html",NA,"Green Fairways",2
705,"V Golf Sports Bar","/sight/singapore53/5147366.html",NA,"V Golf Sports Bar",2
706,"Marina Country Club Singapore","/sight/singapore53/5151886.html",NA,"Marina Country Club Singapore",2
707,"EU Asia Holidays Pte Ltd","/sight/singapore53/4782963.html",NA,"EU Asia Holidays Pte Ltd",2
708,"Singapore Pub Crawl","/sight/singapore53/71567487.html",NA,"Singapore Pub Crawl",2
709,"Education Resource Centre @NUS(NUS教育资源中心店)","/sight/singapore53/3436119.html",NA,"Education Resource Centre @NUS ...",2
710,"SKI360°钢索滑水乐园","/sight/singapore53/2828952.html",NA,"SKI360 ° Steel Cable Water Park",2
711,"Revelry","/sight/singapore53/2751007.html",NA,"Revelry",2
712,"Tang Garden Restaurant & Bistro","/sight/singapore53/2751024.html",NA,"Tang Garden Restaurant & Bistr ...",2
713,"Rabbit Owl Depot","/sight/singapore53/2751028.html",NA,"Rabbit Owl Depot",2
714,"Shi Chuan Ming Xiao Chi","/sight/singapore53/2751046.html",NA,"Shi Chuan Ming Xiao Chi",2
715,"Hilltop Deluxe Nite-Club","/sight/singapore53/2751216.html",NA,"Hilltop Deluxe Nite-Club",2
716,"Starz Zone","/sight/singapore53/2751263.html",NA,"Starz Zone",2
717,"Umeya","/sight/singapore53/2751266.html",NA,"Umeya",2
718,"Loi Nine Myanmar Cuisine","/sight/singapore53/2751338.html",NA,"Loi Nine Myanmar Cuisine",2
719,"New Taj Indian Food","/sight/singapore53/2751349.html",NA,"New Taj Indian Food",2
720,"Treetops","/sight/singapore53/2751356.html",NA,"Treetops",2
721,"欧姆尼剧院和天文馆","/sight/singapore53/2866753.html",NA,"The Omni Theater and Planetarium",2
722,"PrimaDeli","/sight/singapore53/2751079.html",NA,"PrimaDeli",2
723,"Wang Ding Ji","/sight/singapore53/2751091.html",NA,"Wang Ding Ji",2
724,"Rabbar Entertainment","/sight/singapore53/2751250.html",NA,"Rabbar Entertainment",2
725,"Shaw Concessions","/sight/singapore53/2751268.html",NA,"Shaw Concessions",2
726,"Salted Caramel","/sight/singapore53/2751294.html",NA,"Salted caramel",2
727,"Nutrihub","/sight/singapore53/2751308.html",NA,"Nutrihub",2
728,"丹娜美拉高尔夫球俱乐部","/sight/singapore53/4381378.html",NA,"Dana Merah Golf Club",2
729,"PrimaDeli","/sight/singapore53/2751033.html",NA,"PrimaDeli",2
730,"Selera Istimewa","/sight/singapore53/2751042.html",NA,"Selera Istimewa",2
731,"Sultan Kebab","/sight/singapore53/2751081.html",NA,"Sultan Kebab",2
732,"Little Treats Shop","/sight/singapore53/2751111.html",NA,"Little Treats Shop",2
733,"Seafood Hayat","/sight/singapore53/2751292.html",NA,"Seafood Hayat",2
734,"Trattoria Milano","/sight/singapore53/2751317.html",NA,"Trattoria Milano",2
735,"Observation Lounge","/sight/singapore53/2751332.html",NA,"Observation Lounge",2
736,"Izzi Restaurant & Bar","/sight/singapore53/2751334.html",NA,"Izzi Restaurant & Bar",2
737,"URA Gallery","/sight/singapore53/2830605.html",NA,"URA Gallery",2
738,"Ode To Art Contemporary","/sight/singapore53/2911471.html",NA,"Ode To Art Contemporary",2
739,"亚洲古代工艺美术馆","/sight/singapore53/2819337.html",NA,"Asian Museum of Ancient Crafts",2
740,"BlinkyB Art Gallery","/sight/singapore53/2885297.html",NA,"BlinkyB Art Gallery",2
741,"Phuture概念营销","/sight/singapore53/3148865.html",NA,"Phuture Concept Marketing",2
742,"Samabi Foods","/sight/singapore53/2750995.html",NA,"Samabi Foods",2
743,"Nusantra","/sight/singapore53/2751013.html",NA,"Nusantra",2
744,"Henderson Char Kway Teow","/sight/singapore53/2751105.html",NA,"Henderson Char Kway Teow",2
745,"Next Door Deli","/sight/singapore53/2751112.html",NA,"Next Door Deli",2
746,"PrimaDeli","/sight/singapore53/2751189.html",NA,"PrimaDeli",2
747,"MunchKings & Queens","/sight/singapore53/2751214.html",NA,"MunchKings & Queens",2
748,"SAYBONS - by French Food Factory","/sight/singapore53/2751230.html",NA,"SAYBONS-by French Food Facto ...",2
749,"Turkish Kebab Empire","/sight/singapore53/2751281.html",NA,"Turkish Kebab Empire",2
750,"Rumah Rasa","/sight/singapore53/2751330.html",NA,"Rumah Rasa",2
751,"Laurent Bernard Chocolatier","/sight/singapore53/2751333.html",NA,"Laurent Bernard Chocolatier",2
752,"Liu Jia Kee Nasi Lemak","/sight/singapore53/2751342.html",NA,"Liu Jia Kee Nasi Lemak",2
753,"Brick Museum and Enterprise","/sight/singapore53/1710033.html",NA,"Brick Museum and Enterprise",2
754,"Live Impact","/sight/singapore53/2750997.html",NA,"Live Impact",2
755,"Suzana Muslim Food","/sight/singapore53/2751059.html",NA,"Suzana Muslim Food",2
756,"Spizza","/sight/singapore53/2751289.html",NA,"Spizza",2
757,"Soon Huat Bak Kut Teh","/sight/singapore53/2751300.html",NA,"Soon Huat Bak Kut Teh",2
758,"Munch-It!","/sight/singapore53/2751312.html",NA,"Munch-It!",2
759,"Sushi Don","/sight/singapore53/2751325.html",NA,"Sushi Don",2
760,"Galeries Bartoux(ION)","/sight/singapore53/2826464.html",NA,"Galeries Bartoux (ION)",2
761,"Liang Seah Street Prawn Mee","/sight/singapore53/2751008.html",NA,"Liang Seah Street Prawn Mee",2
762,"Ibrahim Mee Stall","/sight/singapore53/2751015.html",NA,"Ibrahim Mee Stall",2
763,"Tsujiri","/sight/singapore53/2751078.html",NA,"Tsujiri",2
764,"PrimaDeli","/sight/singapore53/2751082.html",NA,"PrimaDeli",2
765,"NUS Ice Blends","/sight/singapore53/2751145.html",NA,"NUS Ice Blends",2
766,"PrimaDeli","/sight/singapore53/2751169.html",NA,"PrimaDeli",2
767,"Keith Crackling Roast","/sight/singapore53/2751248.html",NA,"Keith Crackling Roast",2
768,"Munch Saladsmith","/sight/singapore53/2751254.html",NA,"Munch Saladsmith",2
769,"No Name Teh Sarabat Stall","/sight/singapore53/2751290.html",NA,"No Name Teh Sarabat Stall",2
770,"RedRing Wanton Mee","/sight/singapore53/2751323.html",NA,"RedRing Wanton Mee",2
771,"Reunion Steamboat","/sight/singapore53/2751339.html",NA,"Reunion Steamboat",2
772,"Holy Cow Creamery","/sight/singapore53/2751133.html",NA,"Holy Cow Creamery",2
773,"Old Habits","/sight/singapore53/2751137.html",NA,"Old Habits",2
774,"Riverwalk Tandoor","/sight/singapore53/2751267.html",NA,"Riverwalk tandoor",2
775,"Royal Thai","/sight/singapore53/2751309.html",NA,"Royal Thai",2
776,"Johor Bahru Handmade Pau/Dim Sum","/sight/singapore53/2751103.html",NA,"Johor Bahru Handmade Pau / Dim S ...",2
777,"Lau Wang Claypot Delights","/sight/singapore53/2751156.html",NA,"Lau Wang Claypot Delights",2
778,"Strictly Pastry","/sight/singapore53/2751296.html",NA,"Strictly Pastry",2
779,"Soon Kee Boneless Lor Duck Rice","/sight/singapore53/2751328.html",NA,"Soon Kee Boneless Lor Duck Ric ...",2
780,"Soon Heng Roasted Chicken & Duck","/sight/singapore53/2751346.html",NA,"Soon Heng Roasted Chicken & Du ...",2
781,"禧街大厦","/sight/singapore53/5131601.html",NA,"Hill Street Building",2
782,"Singapore Leisure Boats","/sight/singapore53/4404116.html",NA,NA,2
783,"REV Fight Club Gym","/sight/singapore53/4432234.html",NA,"REV Fight Club Gym",2
784,"Philippine Porter Xpress","/sight/singapore53/4551740.html",NA,"Philippine Porter Xpress",2
785,"Travel Delightfully","/sight/singapore53/4821841.html",NA,"Travel Delightfully",2
786,"The Village Trishaw Tour","/sight/singapore53/4806215.html",NA,"The Village Trishaw Tour",2
787,"Tools of Old Singapore","/sight/singapore53/2050972.html",NA,"Tools of Old Singapore",2
788,"White Sails Yacht Pte Ltd","/sight/singapore53/4824373.html",NA,"White Sails Yacht Pte Ltd",2
789,"陈金声喷泉","/sight/singapore53/3797028.html",NA,"Chen Jinsheng Fountain",2
790,"Prive Waterfront Bar","/sight/singapore53/5437987.html",NA,"Prive Waterfront Bar",2
791,"The Library","/sight/singapore53/5447912.html",NA,"The Library",2
792,"Aseana Gallery","/sight/singapore53/2053272.html",NA,"Aseana Gallery",2
793,"XDRC Racing Club","/sight/singapore53/4823543.html",NA,"XDRC Racing Club",2
794,"Deep Sea Fishing","/sight/singapore53/2475206.html",NA,"Deep sea fishing",2
795,"海马游乐池","/sight/singapore53/2857113.html",NA,"Seahorse amusement pool",2
796,"新加坡义安理工学院","/sight/singapore53/3235244.html",NA,"Ngee Ann Polytechnic",2
797,"Taboo","/sight/singapore53/5444083.html",NA,"Taboo",2
798,"古楼工作室","/sight/singapore53/5134579.html",NA,"Gulou Studio",2
799,"Masjid Haji Mohd Salleh","/sight/singapore53/5220868.html",NA,"Masjid Haji Mohd Salleh",2
800,"Singapore Joo Chiat Food Walk","/sight/singapore53/4805714.html",NA,"Singapore Joo Chiat Food Walk",2
801,"Gymkraft","/sight/singapore53/5445907.html",NA,"Gymkraft",2
802,"Altimate","/sight/singapore53/5463492.html",NA,"Altimate",2
803,"Siam Disco","/sight/singapore53/5478311.html",NA,"Siam Disco",2
804,"Keppel Club","/sight/singapore53/5400199.html",NA,"Keppel Club",2
805,"ZhongShan Park","/sight/singapore53/5220353.html",NA,"ZhongShan Park",2
806,"空中飞人","/sight/sentosa776/5138179.html",NA,"Trapeze",2
807,"Masjid Hajjah Rahimabi Kebun Limau","/sight/singapore53/5188101.html",NA,"Masjid Hajjah Rahimabi Kebun L ...",2
808,"Tara Apothecary","/sight/singapore53/5440051.html",NA,"Tara Apothecary",2
809,"Gogreen Cycle & Island Explorer","/sight/sentosa776/4804057.html",NA,"Gogreen Cycle & Island Explore ...",2
810,"Knead","/sight/singapore53/4923354.html",NA,"Knead",2
811,"Gogreen骑行与岛屿探游","/sight/singapore53/2911177.html",NA,"Gogreen cycling and island exploration",2
812,"GoFlyKite","/sight/singapore53/4435518.html",NA,NA,2
813,"Rochor Canal","/sight/singapore53/5219056.html",NA,NA,2
814,"Lazarus Island","/sight/singapore53/5222641.html",NA,NA,2
815,"Cluny Court","/sight/singapore53/5454978.html",NA,NA,2
816,"旋转飞盘（科幻城市）","/sight/singapore53/2855791.html",NA,NA,2
817,"SIA Hop-on","/sight/singapore53/4801129.html",NA,NA,2
818,"Singapore Alive - Day Tours","/sight/singapore53/4803309.html",NA,NA,2
819,"Henderson Waves(亨德森波浪桥店)","/sight/singapore53/2829995.html",NA,NA,2
820,"莆田天道堂","/sight/singapore53/3148732.html",NA,NA,2
821,"共和理工学院","/sight/singapore53/3672602.html",NA,NA,2
822,"The Yacht Club Charters","/sight/singapore53/2117654.html",NA,NA,2
823,"Tribe","/sight/singapore53/4827215.html",NA,NA,2
824,"Sky Dining in Singapore Flyer - GreenHoliday","/sight/singapore53/4875179.html",NA,NA,2
825,"Exit Plan","/sight/singapore53/4818731.html",NA,NA,2
826,"Singapore Footprints","/sight/singapore53/4805061.html",NA,NA,2
827,"船长探索鸭子船","/sight/singapore53/4801587.html",NA,NA,2
827,"船长探索鸭子船","/sight/singapore53/4801587.html",NA,"Captain exploring duck boat",2
828,"Aik chuan yacht charters pte ltd","/sight/singapore53/4434079.html",NA,"Aik chuan yacht charters pte l ...",2
829,"Team SC Gym","/sight/singapore53/4826726.html",NA,NA,2
829,"Team SC Gym","/sight/singapore53/4826726.html",NA,"Team SC Gym",2
830,"Struggle Against Communist Party of Malaya Marker","/sight/singapore53/5220310.html",NA,"Struggle Against Communist Par ...",2
831,"Masjid Angullia","/sight/singapore53/5225283.html",NA,"Masjid Angullia",2
832,"The Green Corridor","/sight/singapore53/4919473.html",NA,"The Green Corridor",2
833,"Touristars","/sight/singapore53/4820057.html",NA,"Touristars",2
834,"新加坡彩票","/sight/singapore53/2819690.html",NA,"Singapore Lottery",2
835,"Hackson and Sons Shoe Polish and Artefacts Museum","/sight/singapore53/4772840.html",NA,"Hackson and Sons Shoe Polish a ...",2
836,"Bintan Resort Ferries","/sight/singapore53/4799126.html",NA,"Bintan Resort Ferries",2
837,"Biking Singapore","/sight/singapore53/4816197.html",NA,"Biking Singapore",2
838,"10,000 Miles - Private Day Tours","/sight/singapore53/4817886.html",NA,"10,000 Miles-Private Day Tou ...",2
839,"Lloyd Marine Yacht Charters","/sight/singapore53/4822738.html",NA,"Lloyd Marine Yacht Charters",2
840,"Blue Star Yachting","/sight/singapore53/4827374.html",NA,"Blue Star Yachting",2
841,"Raffles Country Club","/sight/singapore53/5147363.html",NA,"Raffles Country Club",2
842,"芽茏士乃马来村","/sight/singapore53/3150466.html",NA,"Malaya Senai Malay Village",2
843,"Tokyo Sushi Academy Singapore","/sight/singapore53/4436310.html",NA,"Tokyo Sushi Academy Singapore",2
844,"Traveling Spoon","/sight/singapore53/4448511.html",NA,"Traveling Spoon",2
845,"Walk the Red Dot","/sight/singapore53/4825669.html",NA,"Walk the Red Dot",2
846,"Floating Bridge at Siloso Beach","/sight/sentosa776/4916830.html",NA,"Floating Bridge at Siloso Beac ...",2
847,"骑行新加坡租车行","/sight/singapore53/4809250.html",NA,"Cycling in Singapore",2
848,"Kampong Kapor Methodist Church","/sight/singapore53/4849220.html",NA,"Kampong Kapor Methodist Church",2
849,"新加坡岛屿俱乐部","/sight/singapore53/5134512.html",NA,"Singapore Island Club",2
850,"Singapore Freedivers","/sight/singapore53/4806274.html",NA,"Singapore Freedivers",2
851,"Packing Tour From Singapore - Asia Land Travel Service","/sight/singapore53/4799437.html",NA,"Packing Tour From Singapore-...",2
852,"Feet Haven East Coast","/sight/singapore53/4827880.html",NA,"Feet Haven East Coast",2
853,"Beauteous","/sight/singapore53/4778316.html",NA,"Beauteous",2
854,"Calla Spa","/sight/singapore53/4853474.html",NA,"Calla spa",2
855,"Feet Haven Reflexology","/sight/singapore53/4928928.html",NA,"Feet Haven Reflexology",2
856,"Scent Discovery","/sight/singapore53/4795912.html",NA,"Scent Discovery",2
857,"圣淘沙高尔夫球俱乐部","/sight/singapore53/71564496.html",NA,NA,2
858,"Forest Adventure","/sight/singapore53/71564497.html",NA,"Forest Adventure",2
859,"草根书室","/sight/singapore53/71567510.html",NA,NA,2
860,"Healthfit Massage Therapy","/sight/singapore53/4823920.html",NA,"Healthfit Massage Therapy",2
861,"Estheva Spa","/sight/singapore53/4881954.html",NA,"Estheva Spa",2
862,"The Aspara in the Orchard","/sight/singapore53/4804060.html",NA,"The Aspara in the Orchard",2
863,"Hana Body Wellness","/sight/singapore53/4899379.html",NA,"Hana Body Wellness",2
864,"My Happy Feet","/sight/singapore53/4820074.html",NA,"My Happy Feet",2
865,"Face·bar","/sight/singapore53/4868491.html",NA,"Facebar",2
866,"Spa Rael","/sight/singapore53/4917374.html",NA,"Spa Rael",2
867,"新加坡摩天观景轮","/sight/singapore53/71565516.html",NA,"Singapore Flyer",2
868,"Tiff's Facial House","/sight/singapore53/4778309.html",NA,"Tiff's Facial House",2
869,"RN Spa","/sight/singapore53/4868349.html",NA,"RN Spa",2
870,"Absolute Slimming","/sight/singapore53/4788567.html",NA,"Absolute Slimming",2
871,"Han Dynasty Spa","/sight/singapore53/4868347.html",NA,"Han Dynasty Spa",2
872,"新加坡河驳船游","/sight/singapore53/71567503.html",NA,"Singapore River Barge Tour",2
873,"Kew Organics","/sight/singapore53/4778310.html",NA,"Kew Organics",2
874,"Seng Poh Garden & Dancing Girl Sculpture","/sight/singapore53/5524200.html",NA,"Seng Poh Garden & Dancing Girl ...",2
875,"Mr Punch Winebar","/sight/singapore53/5288703.html",NA,"Mr Punch Winebar",2
876,"Limah pin pat school","/sight/singapore53/5302655.html",NA,"Limah pin pat school",2
877,"Lantern","/sight/singapore53/5281853.html",NA,"Lantern",2
878,"United World College of South East Asia - East Campus","/sight/singapore53/5296025.html",NA,"United World College of South ...",2
879,"Ballymoons","/sight/singapore53/5303443.html",NA,"Ballymoons",2
880,"Nongsa","/sight/singapore53/5268714.html",NA,"Nongsa",2
881,"Harry 's","/sight/singapore53/5299983.html",NA,"Harry 's",2
882,"British Airways Concorde Bar","/sight/singapore53/5340506.html",NA,"British Airways Concorde Bar",2
883,"Al Ansar Mosque","/sight/singapore53/5287159.html",NA,"Al Ansar Mosque",2
884,"Seventh Day Adventist Church - Jurong East","/sight/singapore53/5303105.html",NA,"Seventh Day Adventist Church -...",2
885,"Paya Lebar Methodist Church","/sight/singapore53/5318442.html",NA,"Paya Lebar Methodist Church",2
886,"Assyakirin Mosque","/sight/singapore53/5304125.html",NA,"Assyakirin Mosque",2
887,"Choa Chu Kang Park","/sight/singapore53/5344354.html",NA,"Choa Chu Kang Park",2
888,"Danish Seamen's Church","/sight/singapore53/5331995.html",NA,"Danish Seamen's Church",2
889,"Cin Cin","/sight/singapore53/5351831.html",NA,"Cin Cin",2
890,"Eu Chin Street","/sight/singapore53/4251405.html",NA,"Eu Chin Street",2
891,"Atlantis Yachts & Associates","/sight/singapore53/4779045.html",NA,"Atlantis Yachts & Associates",2
892,"Arulmigu Velmurugan Gnanamuneeswarar Temple","/sight/singapore53/4788498.html",NA,"Arulmigu Velmurugan Gnanamunee ...",2
893,"Zhun Ti Gong","/sight/singapore53/4795192.html",NA,"Zhun Ti Gong",2
894,"Fight Comic - SIngapore","/sight/singapore53/4811072.html",NA,"Fight Comic-SIngapore",2
895,"Amore Fitness & Boutique Spa","/sight/singapore53/4870521.html",NA,"Amore Fitness & Boutique Spa",2
896,"Amore Fitness & Boutique Spa","/sight/singapore53/4870530.html",NA,"Amore Fitness & Boutique Spa",2
897,"Porridge","/sight/singapore53/2751116.html",NA,"Porridge",2
898,"Stall #01-26","/sight/singapore53/2751117.html",NA,"Stall # 01-26",2
899,"Kian Huat Mixed Vegetable Rice","/sight/singapore53/2751148.html",NA,"Kian Huat Mixed Vegetable Rice",2
900,"Sing Heng","/sight/singapore53/2751163.html",NA,"Sing Heng",2
901,"Soon Huat Fishball Minced Pork Noodles","/sight/singapore53/2751171.html",NA,"Soon Huat Fishball Minced Pork ...",2
902,"Jin Xing Wan Tan Mee","/sight/singapore53/2751173.html",NA,"Jin Xing Wan Tan Mee",2
903,"R&B Express","/sight/singapore53/2751186.html",NA,"R & B Express",2
904,"Yu Fo Vegetarian Food","/sight/singapore53/2751205.html",NA,"Yu Fo Vegetarian Food",2
905,"Herbal Tea","/sight/singapore53/2751256.html",NA,"Herbal Tea",2
906,"Scoops & Slices","/sight/singapore53/2751326.html",NA,"Scoops & Slices",2
907,"捉迷藏","/sight/singapore53/2819342.html",NA,"hide and seek",2
908,"Victoria Family Centre","/sight/singapore53/3148868.html",NA,"Victoria Family Centre",2
909,"Kidzworld","/sight/singapore53/3172629.html",NA,NA,2
910,"Artiste Entertainment","/sight/singapore53/3019710.html",NA,NA,2
911,"Zhao Wei Films","/sight/singapore53/3019748.html",NA,NA,2
912,"Wan Yang","/sight/singapore53/4113536.html",NA,NA,2
913,"Vedure Face, Body & NailSpa","/sight/singapore53/4133299.html",NA,NA,2
914,"FOST Gallery","/sight/singapore53/4023485.html",NA,"FOST Gallery",2
915,"新加坡普陀寺","/sight/singapore53/4052188.html",NA,NA,2
916,"Vintage Camera Museum","/sight/singapore53/4078468.html",NA,NA,2
917,"Tokyo Gallery By Musée Collection","/sight/singapore53/4083735.html",NA,NA,2
918,"Dynasty Classic KTV","/sight/singapore53/3019694.html",NA,"Dynasty Classic KTV",2
919,"Breathya","/sight/singapore53/4788112.html",NA,NA,2
920,"Wanderlust Adventures","/sight/singapore53/4763000.html",NA,NA,2
921,"Seafood @ Kopitiam City","/sight/singapore53/2751010.html",NA,"Seafood @ Kopitiam City",2
922,"Shenton Way Mee GorengMuslim Food","/sight/singapore53/2751084.html",NA,"Shenton Way Mee GorengMuslim F ...",2
923,"Zhao De 01172","/sight/singapore53/2751092.html",NA,"Zhao De 01172",2
924,"Xin Zhou Hong Kong Pastries","/sight/singapore53/2751151.html",NA,"Xin Zhou Hong Kong Pastries",2
925,"Shi Zhi Wei","/sight/singapore53/2751178.html",NA,"Shi Zhi Wei",2
926,"Shanghai Noodle. Lor Mee","/sight/singapore53/2751181.html",NA,"Shanghai Noodle. Lor Mee",2
927,"Liang Ma Yong Tau Fu","/sight/singapore53/2751206.html",NA,"Liang Ma Yong Tau Fu",2
928,"王宫","/sight/singapore53/2865210.html",NA,"Royal palace",2
929,"Chan Hampe 艺廊","/sight/singapore53/2911174.html",NA,"Chan Hampe Gallery",2
930,"Thong Teck Sian Tong Lian Sin Sia","/sight/singapore53/3018631.html",NA,"Thong Teck Sian Tong Lian Sin ...",2
931,"Jacob Ballas","/sight/singapore53/3148740.html",NA,"Jacob Ballas",2
932,"Victory Family Centre Ltd","/sight/singapore53/3148821.html",NA,"Victory Family Centre Ltd",2
933,"Singapore Pools","/sight/singapore53/3171827.html",NA,"Singapore Pools",2
934,"Stranger Soccer","/sight/singapore53/4769531.html",NA,"Stranger Soccer",2
935,"Old Admiralty House","/sight/singapore53/4867587.html",NA,"Old Admiralty House",2
936,"NTU Alumni Club","/sight/singapore53/4029986.html",NA,"NTU Alumni Club",2
937,"Amber Beacon Tower","/sight/singapore53/4175834.html",NA,"Amber Beacon Tower",2
938,"Singapore Visitor Centre @ CUBE - Boutique Capsule Hotel (Kampong Glam)","/sight/singapore53/5511880.html",NA,"Singapore Visitor Centre @ CUB ...",2
939,"Republic Polytechnic","/sight/singapore53/5294703.html",NA,"Republic Polytechnic",2
940,"Fountain Gardens (Sentosa)","/sight/singapore53/5254921.html",NA,"Fountain Gardens (Sentosa)",2
