POI_INDEX,ASPECTS,ASPECTS_CRAWLED_TIME
58,nocturnal animals,2020-02-15 07:58:51.694732
58,flash photography,2020-02-15 07:58:51.712142
58,unique experience,2020-02-15 07:58:51.729372
58,singapore zoo,2020-02-15 07:58:51.745541
58,zoo experience,2020-02-15 07:58:51.761361
58,their natural habitat,2020-02-15 07:58:51.777967
58,public transport,2020-02-15 07:58:51.794804
58,tiger,2020-02-15 07:58:51.811576
58,tapir,2020-02-15 07:58:51.829612
58,enclosures,2020-02-15 07:58:51.844896
58,zoos,2020-02-15 07:58:51.861886
58,commentary,2020-02-15 07:58:51.878458
58,9pm,2020-02-15 07:58:51.896513
58,concept,2020-02-15 07:58:51.914798
58,daytime,2020-02-15 07:58:51.932201
58,taxis,2020-02-15 07:58:51.949619
58,rainforest,2020-02-15 07:58:51.964890
58,mrt,2020-02-15 07:58:51.981881
59,peranakan culture,2020-02-15 07:59:04.625368
59,joo chiat,2020-02-15 07:59:04.646816
59,private museum,2020-02-15 07:59:04.678595
59,peranakan house,2020-02-15 07:59:04.709918
59,his passion,2020-02-15 07:59:04.733812
59,treasure trove,2020-02-15 07:59:04.759379
59,unique museum,2020-02-15 07:59:04.781578
59,peranakan food,2020-02-15 07:59:04.809586
59,his knowledge,2020-02-15 07:59:04.830897
59,unique experience,2020-02-15 07:59:04.858205
59,on display,2020-02-15 07:59:04.879821
59,alvin,2020-02-15 07:59:04.912637
59,heritage,2020-02-15 07:59:04.941051
59,bintan,2020-02-15 07:59:04.963863
59,stories,2020-02-15 07:59:04.990877
59,kueh,2020-02-15 07:59:05.011249
59,collector,2020-02-15 07:59:05.031577
59,beads,2020-02-15 07:59:05.058948
59,beadwork,2020-02-15 07:59:05.079596
59,collectibles,2020-02-15 07:59:05.103120
59,project,2020-02-15 07:59:05.125974
59,yap,2020-02-15 07:59:05.146851
60,food court,2020-02-15 07:59:18.074246
60,shopping mall,2020-02-15 07:59:18.099593
60,food opera,2020-02-15 07:59:18.120730
60,wheelock place,2020-02-15 07:59:18.150196
60,high end,2020-02-15 07:59:18.175148
60,basement levels,2020-02-15 07:59:18.199469
60,luxury brands,2020-02-15 07:59:18.220615
60,huge mall,2020-02-15 07:59:18.241840
60,food hall,2020-02-15 07:59:18.266964
60,wisma atria,2020-02-15 07:59:18.300944
60,bakso,2020-02-15 07:59:18.324318
60,great shopping,2020-02-15 07:59:18.351035
60,brand shops,2020-02-15 07:59:18.376995
60,art gallery,2020-02-15 07:59:18.402552
60,big brands,2020-02-15 07:59:18.426212
60,louis vuitton,2020-02-15 07:59:18.450673
60,shopping experience,2020-02-15 07:59:18.472543
60,huge variety,2020-02-15 07:59:18.500200
60,above ground,2020-02-15 07:59:18.527845
60,singapore airlines,2020-02-15 07:59:18.552382
60,lots of shops,2020-02-15 07:59:18.573266
60,muji,2020-02-15 07:59:18.600607
61,indian food,2020-02-15 07:59:32.544332
61,serangoon road,2020-02-15 07:59:32.660154
61,indian culture,2020-02-15 07:59:32.797183
61,mustafa centre,2020-02-15 07:59:32.923184
61,taste of india,2020-02-15 07:59:33.067233
61,tekka centre,2020-02-15 07:59:33.242019
61,real india,2020-02-15 07:59:33.406849
61,famous mustafa,2020-02-15 07:59:33.544311
61,sri veeramakaliamman temple,2020-02-15 07:59:33.671737
61,gold shops,2020-02-15 07:59:33.767727
61,curry,2020-02-15 07:59:33.847124
61,shops selling,2020-02-15 07:59:33.902133
61,department store,2020-02-15 07:59:33.951486
61,walk around,2020-02-15 07:59:34.015816
61,shopping mall,2020-02-15 07:59:34.085472
61,visiting singapore,2020-02-15 07:59:34.135999
61,henna,2020-02-15 07:59:34.181421
61,deepavali,2020-02-15 07:59:34.242210
61,sarees,2020-02-15 07:59:34.278818
61,clothing,2020-02-15 07:59:34.330077
61,incense,2020-02-15 07:59:34.365312
61,stalls,2020-02-15 07:59:34.403333
62,borrow books,2020-02-15 07:59:47.709827
62,huge collection of books,2020-02-15 07:59:47.731438
62,bugis junction,2020-02-15 07:59:47.760472
62,beautiful building,2020-02-15 07:59:47.784224
62,libraries,2020-02-15 07:59:47.809882
62,study,2020-02-15 07:59:47.831645
62,knowledge,2020-02-15 07:59:47.862014
62,theatre,2020-02-15 07:59:47.884590
62,media,2020-02-15 07:59:47.909996
62,arts,2020-02-15 07:59:47.931164
62,treasure,2020-02-15 07:59:47.960761
62,lounge,2020-02-15 07:59:47.983747
62,chinese,2020-02-15 07:59:48.010384
62,mrt,2020-02-15 07:59:48.041824
63,satay,2020-02-15 08:00:01.735599
63,hawker centre,2020-02-15 08:00:01.765118
63,office workers,2020-02-15 08:00:01.805091
63,hawker food,2020-02-15 08:00:01.841620
63,tiger beer,2020-02-15 08:00:01.867752
63,telok ayer,2020-02-15 08:00:01.898866
63,different cuisines,2020-02-15 08:00:01.930017
63,business district,2020-02-15 08:00:01.962286
63,chicken pie,2020-02-15 08:00:01.996309
63,stalls,2020-02-15 08:00:02.029344
63,hawkers,2020-02-15 08:00:02.062062
63,indian,2020-02-15 08:00:02.096883
63,tourists,2020-02-15 08:00:02.129489
63,hundreds,2020-02-15 08:00:02.164192
63,sgd,2020-02-15 08:00:02.197510
63,structure,2020-02-15 08:00:02.229604
64,open hours,2020-02-15 08:00:15.067496
64,under one roof,2020-02-15 08:00:15.100572
64,little india,2020-02-15 08:00:15.125364
64,one stop shop,2020-02-15 08:00:15.149808
64,gst refund,2020-02-15 08:00:15.169776
64,hours shopping,2020-02-15 08:00:15.200489
64,money exchange,2020-02-15 08:00:15.221890
64,electronic goods,2020-02-15 08:00:15.250044
64,gold jewellery,2020-02-15 08:00:15.271797
64,farrer park,2020-02-15 08:00:15.300097
64,shopping centre,2020-02-15 08:00:15.321771
64,shopping experience,2020-02-15 08:00:15.349513
64,departmental store,2020-02-15 08:00:15.373438
64,cheap price,2020-02-15 08:00:15.401590
64,serangoon road,2020-02-15 08:00:15.423442
64,indian food,2020-02-15 08:00:15.448102
64,perfume,2020-02-15 08:00:15.470282
64,watches,2020-02-15 08:00:15.495094
64,cosmetics,2020-02-15 08:00:15.519267
64,shoes,2020-02-15 08:00:15.542115
64,,2020-02-15 08:00:15.565707
64,,2020-02-15 08:00:15.590078
65,cable car,2020-02-15 08:00:29.072875
65,sentosa island,2020-02-15 08:00:29.105002
65,henderson waves,2020-02-15 08:00:29.137820
65,faber point,2020-02-15 08:00:29.169788
65,marang trail,2020-02-15 08:00:29.203443
65,jewel box,2020-02-15 08:00:29.237289
65,harbourfront mrt station,2020-02-15 08:00:29.269519
65,highest point,2020-02-15 08:00:29.303987
65,harbour front,2020-02-15 08:00:29.337752
65,forest walk,2020-02-15 08:00:29.371270
65,starting point,2020-02-15 08:00:29.411094
65,high rise buildings,2020-02-15 08:00:29.444149
65,city view,2020-02-15 08:00:29.484646
65,breathtaking views,2020-02-15 08:00:29.549334
65,eye view,2020-02-15 08:00:29.597499
65,merlion statue,2020-02-15 08:00:29.626259
65,singapore skyline,2020-02-15 08:00:29.655507
65,walk around,2020-02-15 08:00:29.686977
65,cars,2020-02-15 08:00:29.732181
65,peak,2020-02-15 08:00:29.760068
65,cablecar,2020-02-15 08:00:29.790632
65,,2020-02-15 08:00:29.820326
66,satay,2020-02-15 08:00:43.238822
66,stall holders,2020-02-15 08:00:43.283038
66,chicken and beef,2020-02-15 08:00:43.329791
66,lau pa sat,2020-02-15 08:00:43.378198
66,naan bread,2020-02-15 08:00:43.446139
66,telok ayer,2020-02-15 08:00:43.527037
66,mixed plate,2020-02-15 08:00:43.584332
66,beer girls,2020-02-15 08:00:43.639033
66,choose food,2020-02-15 08:00:43.673454
66,hot and spicy,2020-02-15 08:00:43.714615
66,street sellers,2020-02-15 08:00:43.744707
66,boon tat street,2020-02-15 08:00:43.796387
66,food vendors,2020-02-15 08:00:43.828399
66,hawker centre,2020-02-15 08:00:43.873247
66,great street,2020-02-15 08:00:43.920532
66,brilliant experience,2020-02-15 08:00:43.996079
66,stalls selling,2020-02-15 08:00:44.088812
66,visiting singapore,2020-02-15 08:00:44.150640
66,tiger,2020-02-15 08:00:44.222122
66,cbd,2020-02-15 08:00:44.300098
66,skyscrapers,2020-02-15 08:00:44.341475
66,sgd,2020-02-15 08:00:44.407940
67,japanese occupation,2020-02-15 08:00:57.719889
67,war history,2020-02-15 08:00:57.745886
67,personal stories,2020-02-15 08:00:57.768004
67,chapel,2020-02-15 08:00:57.793585
67,prisoners,2020-02-15 08:00:57.816563
67,pow,2020-02-15 08:00:57.845136
67,emotional,2020-02-15 08:00:57.869853
67,ww11,2020-02-15 08:00:57.895044
67,insight,2020-02-15 08:00:57.916047
68,laksa,2020-02-15 08:01:11.339041
68,east coast,2020-02-15 08:01:11.370137
68,rice dumplings,2020-02-15 08:01:11.401738
68,lots of shops,2020-02-15 08:01:11.432786
68,local food,2020-02-15 08:01:11.469151
68,peranakan,2020-02-15 08:01:11.508762
68,heritage,2020-02-15 08:01:11.540711
68,koon,2020-02-15 08:01:11.571331
68,architecture,2020-02-15 08:01:11.611940
68,bebe,2020-02-15 08:01:11.648885
68,tanjung,2020-02-15 08:01:11.682328
68,rumah,2020-02-15 08:01:11.710125
68,chinese,2020-02-15 08:01:11.744484
68,facade,2020-02-15 08:01:11.776246
68,strait,2020-02-15 08:01:11.807008
68,malaysia,2020-02-15 08:01:11.838360
68,stroll,2020-02-15 08:01:11.870741
69,department store,2020-02-15 08:01:25.704263
69,food court,2020-02-15 08:01:25.726552
69,ngee ann city,2020-02-15 08:01:25.747665
69,orchard road,2020-02-15 08:01:25.773981
69,food hall,2020-02-15 08:01:25.795020
69,book store,2020-02-15 08:01:25.824103
69,shopping mall,2020-02-15 08:01:25.845838
69,japanese food,2020-02-15 08:01:25.889360
69,high end,2020-02-15 08:01:25.911618
69,cold storage,2020-02-15 08:01:25.940123
69,luxury brands,2020-02-15 08:01:25.962796
69,basement level,2020-02-15 08:01:25.989890
69,louis vuitton,2020-02-15 08:01:26.011480
69,shopping experience,2020-02-15 08:01:26.038114
69,big mall,2020-02-15 08:01:26.060277
69,great shopping,2020-02-15 08:01:26.085152
69,chinese new year,2020-02-15 08:01:26.109955
69,bookstore,2020-02-15 08:01:26.136422
69,chanel,2020-02-15 08:01:26.162700
69,cosmetics,2020-02-15 08:01:26.194093
69,shoes,2020-02-15 08:01:26.226577
69,bargains,2020-02-15 08:01:26.251532
70,orchard road,2020-02-15 08:01:39.472787
70,shop houses,2020-02-15 08:01:39.511278
70,terrace houses,2020-02-15 08:01:39.545443
70,conservation area,2020-02-15 08:01:39.610723
70,peranakan style,2020-02-15 08:01:39.657032
70,baroque architecture,2020-02-15 08:01:39.688334
70,short street,2020-02-15 08:01:39.716198
70,centrepoint shopping mall,2020-02-15 08:01:39.744543
70,colorful street,2020-02-15 08:01:39.777022
70,somerset station,2020-02-15 08:01:39.806476
70,step back in time,2020-02-15 08:01:39.840516
70,up market,2020-02-15 08:01:39.871847
70,photo ops,2020-02-15 08:01:39.896715
70,restored,2020-02-15 08:01:39.926141
70,shophouse,2020-02-15 08:01:39.949669
70,stroll,2020-02-15 08:01:39.976097
70,wealthy,2020-02-15 08:01:40.005508
70,heritage,2020-02-15 08:01:40.054962
70,precinct,2020-02-15 08:01:40.079748
70,intact,2020-02-15 08:01:40.111119
70,glimpse,2020-02-15 08:01:40.149956
70,,2020-02-15 08:01:40.185849
71,gotham city,2020-02-15 08:01:54.059019
71,atlas bar,2020-02-15 08:01:54.086583
71,imposing building,2020-02-15 08:01:54.114053
71,raffles hospital,2020-02-15 08:01:54.143225
71,bugis junction,2020-02-15 08:01:54.167352
71,salvador dali,2020-02-15 08:01:54.197454
71,interesting sculptures,2020-02-15 08:01:54.220690
71,kampong glam,2020-02-15 08:01:54.250143
71,sultan mosque,2020-02-15 08:01:54.280046
71,arab street,2020-02-15 08:01:54.306319
71,haji lane,2020-02-15 08:01:54.332913
71,architecture,2020-02-15 08:01:54.361749
71,gargoyles,2020-02-15 08:01:54.384859
71,era,2020-02-15 08:01:54.412480
71,gilded,2020-02-15 08:01:54.434107
71,century,2020-02-15 08:01:54.464507
71,exhibition,2020-02-15 08:01:54.485914
71,greenery,2020-02-15 08:01:54.535564
71,mrt,2020-02-15 08:01:54.577941
72,clarke quay,2020-02-15 08:02:08.003996
72,boat ride,2020-02-15 08:02:08.202838
72,fullerton hotel,2020-02-15 08:02:08.356324
72,both sides,2020-02-15 08:02:08.483327
72,different perspective,2020-02-15 08:02:08.610993
72,marina bay sands,2020-02-15 08:02:08.750586
72,merlion park,2020-02-15 08:02:08.960042
72,great walk,2020-02-15 08:02:09.045074
72,laser show,2020-02-15 08:02:09.111850
72,light show,2020-02-15 08:02:09.220318
72,cruise,2020-02-15 08:02:09.278506
72,boats,2020-02-15 08:02:09.364889
72,sights,2020-02-15 08:02:09.467737
72,stroll,2020-02-15 08:02:09.547453
72,bum,2020-02-15 08:02:09.612825
72,commentary,2020-02-15 08:02:09.651605
72,skyscrapers,2020-02-15 08:02:09.692304
72,tourists,2020-02-15 08:02:09.736265
72,statue,2020-02-15 08:02:09.779740
72,skyline,2020-02-15 08:02:09.840581
72,daytime,2020-02-15 08:02:09.884138
72,reservoir,2020-02-15 08:02:09.919358
73,fantastic concert,2020-02-15 08:02:23.388208
73,food and beverage,2020-02-15 08:02:23.420950
73,f b,2020-02-15 08:02:23.457391
73,air conditioning,2020-02-15 08:02:23.495872
73,marina bay,2020-02-15 08:02:23.527196
73,kallang,2020-02-15 08:02:23.557131
73,field,2020-02-15 08:02:23.591308
73,mall,2020-02-15 08:02:23.623568
73,surf,2020-02-15 08:02:23.657107
73,tickets,2020-02-15 08:02:23.688507
73,acoustics,2020-02-15 08:02:23.714151
73,athletics,2020-02-15 08:02:23.741246
73,asia,2020-02-15 08:02:23.770654
73,usher,2020-02-15 08:02:23.797606
73,hsbc,2020-02-15 08:02:23.823933
73,ravens,2020-02-15 08:02:23.852906
73,commuting,2020-02-15 08:02:23.875421
73,queue,2020-02-15 08:02:23.905280
73,track,2020-02-15 08:02:23.930112
73,series,2020-02-15 08:02:23.955235
73,cooling,2020-02-15 08:02:23.976329
73,shopping,2020-02-15 08:02:24.007705
74,their lives,2020-02-15 08:02:37.618815
74,kranji station,2020-02-15 08:02:37.650698
74,men and women,2020-02-15 08:02:37.684161
74,resting place,2020-02-15 08:02:37.717565
74,buried here,2020-02-15 08:02:37.752980
74,ultimate sacrifice,2020-02-15 08:02:37.784868
74,fitting tribute,2020-02-15 08:02:37.819190
74,moving place,2020-02-15 08:02:37.850652
74,dawn service,2020-02-15 08:02:37.875843
74,fallen soldiers,2020-02-15 08:02:37.906642
74,pay respect,2020-02-15 08:02:37.938145
74,solemn place,2020-02-15 08:02:37.968733
74,humbling experience,2020-02-15 08:02:38.000666
74,japanese invasion,2020-02-15 08:02:38.032685
74,changi museum,2020-02-15 08:02:38.067346
74,well worth the visit,2020-02-15 08:02:38.094205
74,cemetery,2020-02-15 08:02:38.124355
74,headstones,2020-02-15 08:02:38.154638
74,remembrance,2020-02-15 08:02:38.185533
74,servicemen,2020-02-15 08:02:38.217257
74,,2020-02-15 08:02:38.241167
74,,2020-02-15 08:02:38.272616
75,serangoon road,2020-02-15 08:02:51.961866
75,little india,2020-02-15 08:02:52.001527
75,remove your shoes,2020-02-15 08:02:52.040495
75,hindu gods,2020-02-15 08:02:52.079572
75,indian state,2020-02-15 08:02:52.123916
75,holy water,2020-02-15 08:02:52.179372
75,interesting statues,2020-02-15 08:02:52.278895
75,tamil nadu,2020-02-15 08:02:52.376908
75,indian community,2020-02-15 08:02:52.512223
75,cultural experience,2020-02-15 08:02:52.602936
75,walking tour,2020-02-15 08:02:52.690010
75,taking pictures,2020-02-15 08:02:52.753728
75,worth a visit,2020-02-15 08:02:52.830677
75,praying,2020-02-15 08:02:52.915989
75,worshippers,2020-02-15 08:02:52.979950
75,ornate,2020-02-15 08:02:53.051772
75,blessings,2020-02-15 08:02:53.223501
75,gopuram,2020-02-15 08:02:53.341070
75,priest,2020-02-15 08:02:53.443182
75,destroyer,2020-02-15 08:02:53.516491
75,puja,2020-02-15 08:02:53.597253
75,victims,2020-02-15 08:02:53.671576
76,joss sticks,2020-02-15 08:03:07.037088
76,waterloo street,2020-02-15 08:03:07.067829
76,light incense,2020-02-15 08:03:07.094141
76,chinese new year,2020-02-15 08:03:07.125820
76,sight to behold,2020-02-15 08:03:07.156743
76,goddess,2020-02-15 08:03:07.190447
76,worshippers,2020-02-15 08:03:07.222905
76,prayer,2020-02-15 08:03:07.258388
76,bugis,2020-02-15 08:03:07.290908
76,calendar,2020-02-15 08:03:07.323495
76,healing,2020-02-15 08:03:07.355656
76,stalls,2020-02-15 08:03:07.387102
76,culture,2020-02-15 08:03:07.419191
76,tourists,2020-02-15 08:03:07.447731
77,dinosaur fossils,2020-02-15 08:03:20.344653
77,national university of singapore,2020-02-15 08:03:20.375637
77,stuffed animals,2020-02-15 08:03:20.404970
77,kent ridge,2020-02-15 08:03:20.438711
77,interesting exhibits,2020-02-15 08:03:20.465687
77,living organisms,2020-02-15 08:03:20.497897
77,display area,2020-02-15 08:03:20.531649
77,marine life,2020-02-15 08:03:20.563370
77,in south east asia,2020-02-15 08:03:20.592688
77,sea creatures,2020-02-15 08:03:20.618098
77,great collection,2020-02-15 08:03:20.648846
77,sir stamford raffles,2020-02-15 08:03:20.687890
77,worth a visit,2020-02-15 08:03:20.717115
77,souvenir shop,2020-02-15 08:03:20.749068
77,entry fee,2020-02-15 08:03:20.781447
77,nus,2020-02-15 08:03:20.814419
77,mammals,2020-02-15 08:03:20.847960
77,skeleton,2020-02-15 08:03:20.883114
77,whales,2020-02-15 08:03:20.938660
77,clementi,2020-02-15 08:03:20.966873
77,information,2020-02-15 08:03:20.998466
77,,2020-02-15 08:03:21.032022
78,orchard road,2020-02-15 08:03:34.195601
78,information centre,2020-02-15 08:03:34.242572
78,great information,2020-02-15 08:03:34.289367
78,emerald hill,2020-02-15 08:03:34.340137
78,hop on hop off bus,2020-02-15 08:03:34.404137
78,public transport,2020-02-15 08:03:34.487719
78,itinerary,2020-02-15 08:03:34.546630
78,attractions,2020-02-15 08:03:34.593963
78,leaflet,2020-02-15 08:03:34.639122
78,interests,2020-02-15 08:03:34.680731
78,knowledge,2020-02-15 08:03:34.723877
78,tourists,2020-02-15 08:03:34.769611
78,mrt,2020-02-15 08:03:34.818938
79,dhoby ghaut mrt station,2020-02-15 08:03:47.981879
79,bakso,2020-02-15 08:03:48.013182
79,golden village,2020-02-15 08:03:48.035865
79,shopping mall,2020-02-15 08:03:48.060342
79,cold storage,2020-02-15 08:03:48.081946
79,food court,2020-02-15 08:03:48.108815
79,orchard road,2020-02-15 08:03:48.130156
79,arcade games,2020-02-15 08:03:48.158668
79,great mall,2020-02-15 08:03:48.178044
79,lots of shops,2020-02-15 08:03:48.208383
79,department store,2020-02-15 08:03:48.230469
79,food stalls,2020-02-15 08:03:48.256908
79,cinema,2020-02-15 08:03:48.279140
79,movie,2020-02-15 08:03:48.305399
79,cineplex,2020-02-15 08:03:48.330511
79,yamaha,2020-02-15 08:03:48.356826
79,challenger,2020-02-15 08:03:48.377472
79,comic,2020-02-15 08:03:48.398500
79,fabric,2020-02-15 08:03:48.421861
79,varieties,2020-02-15 08:03:48.444786
79,cuisine,2020-02-15 08:03:48.465361
80,gun emplacements,2020-02-15 08:04:01.560682
80,machine gun,2020-02-15 08:04:01.613141
80,tamarind hill,2020-02-15 08:04:01.666051
80,war relics,2020-02-15 08:04:01.719684
80,coastal park,2020-02-15 08:04:01.785585
80,mangrove trail,2020-02-15 08:04:01.831657
80,turn left and walk,2020-02-15 08:04:01.875269
80,an oasis of tranquility,2020-02-15 08:04:01.919729
80,trees provide,2020-02-15 08:04:01.976195
80,secondary forest,2020-02-15 08:04:02.024329
80,underground tunnel,2020-02-15 08:04:02.068163
80,japanese invasion,2020-02-15 08:04:02.160948
80,container ships,2020-02-15 08:04:02.254030
80,mrt station,2020-02-15 08:04:02.351949
80,main park,2020-02-15 08:04:02.402692
80,sentosa island,2020-02-15 08:04:02.451024
80,board walk,2020-02-15 08:04:02.486871
80,hour walk,2020-02-15 08:04:02.532510
80,historical significance,2020-02-15 08:04:02.569164
80,,2020-02-15 08:04:02.615842
80,,2020-02-15 08:04:02.666291
80,,2020-02-15 08:04:02.700686
81,ferry ride,2020-02-15 08:04:16.402338
81,marina south pier,2020-02-15 08:04:16.451833
81,john's island,2020-02-15 08:04:16.495740
81,chinese temple,2020-02-15 08:04:16.521013
81,tua pek kong temple,2020-02-15 08:04:16.549778
81,hill top,2020-02-15 08:04:16.571452
81,seek blessings,2020-02-15 08:04:16.600838
81,hawker centre,2020-02-15 08:04:16.623140
81,shrine,2020-02-15 08:04:16.651435
81,pilgrimage,2020-02-15 08:04:16.683300
81,tortoises,2020-02-15 08:04:16.704750
81,devotees,2020-02-15 08:04:16.733211
81,cruise,2020-02-15 08:04:16.755681
81,saints,2020-02-15 08:04:16.782295
81,shelter,2020-02-15 08:04:16.803733
81,pavilions,2020-02-15 08:04:16.831487
81,holy,2020-02-15 08:04:16.854251
81,incense,2020-02-15 08:04:16.878481
81,prayer,2020-02-15 08:04:16.902224
82,take photos,2020-02-15 08:04:30.351538
82,remove your shoes,2020-02-15 08:04:30.383384
82,tamil nadu,2020-02-15 08:04:30.416226
82,south bridge road,2020-02-15 08:04:30.470658
82,photo pass,2020-02-15 08:04:30.503616
82,located in china town,2020-02-15 08:04:30.535161
82,religious place,2020-02-15 08:04:30.566693
82,national monument,2020-02-15 08:04:30.601469
82,fire walking ceremony,2020-02-15 08:04:30.633295
82,dravidian style,2020-02-15 08:04:30.666087
82,chinatown mrt,2020-02-15 08:04:30.699638
82,worth a visit,2020-02-15 08:04:30.732804
82,indian culture,2020-02-15 08:04:30.774596
82,small fee,2020-02-15 08:04:30.806593
82,peaceful place,2020-02-15 08:04:30.839363
82,little india,2020-02-15 08:04:30.869447
82,deities,2020-02-15 08:04:30.901630
82,goddess,2020-02-15 08:04:30.933437
82,worship,2020-02-15 08:04:30.976783
82,gopuram,2020-02-15 08:04:31.016147
82,footwear,2020-02-15 08:04:31.059328
82,,2020-02-15 08:04:31.097769
83,farrer park mrt station,2020-02-15 08:04:44.323330
83,little india,2020-02-15 08:04:44.404260
83,food republic,2020-02-15 08:04:44.504635
83,food court,2020-02-15 08:04:44.595896
83,bakso,2020-02-15 08:04:44.659190
83,park royal hotel,2020-02-15 08:04:44.721573
83,kitchener road,2020-02-15 08:04:44.782663
83,golden village,2020-02-15 08:04:44.873041
83,purple line,2020-02-15 08:04:44.973568
83,retail outlets,2020-02-15 08:04:45.071856
83,during weekends,2020-02-15 08:04:45.152297
83,departmental store,2020-02-15 08:04:45.213544
83,mustafa centre,2020-02-15 08:04:45.296400
83,f b,2020-02-15 08:04:45.353456
83,lots of shops,2020-02-15 08:04:45.396966
83,window shopping,2020-02-15 08:04:45.456532
83,local food,2020-02-15 08:04:45.506960
83,cinema,2020-02-15 08:04:45.611594
83,decathlon,2020-02-15 08:04:45.677158
83,movie,2020-02-15 08:04:45.741585
83,astons,2020-02-15 08:04:45.819143
83,ntuc,2020-02-15 08:04:45.893832
84,stained glass,2020-02-15 08:04:59.541535
84,city hall mrt station,2020-02-15 08:04:59.602154
84,old church,2020-02-15 08:04:59.682263
84,gothic style,2020-02-15 08:04:59.755450
84,foundation stone was laid,2020-02-15 08:04:59.805604
84,nice church,2020-02-15 08:04:59.859239
84,sir stamford raffles,2020-02-15 08:04:59.901733
84,colonial history,2020-02-15 08:04:59.941046
84,bustling city,2020-02-15 08:04:59.982828
84,national gallery,2020-02-15 08:05:00.027456
84,worship,2020-02-15 08:05:00.067552
84,plaques,2020-02-15 08:05:00.113837
84,nave,2020-02-15 08:05:00.176591
84,anglican,2020-02-15 08:05:00.230050
84,sanctuary,2020-02-15 08:05:00.380107
84,pew,2020-02-15 08:05:00.499199
84,parishioners,2020-02-15 08:05:00.593303
84,gospel,2020-02-15 08:05:00.658867
84,contemplation,2020-02-15 08:05:00.712429
84,pamphlet,2020-02-15 08:05:00.784444
84,spiritual,2020-02-15 08:05:00.849251
84,postcards,2020-02-15 08:05:00.917532
85,bakso,2020-02-15 08:05:14.465680
85,genki sushi,2020-02-15 08:05:14.539206
85,interesting area,2020-02-15 08:05:14.605349
85,food outlets,2020-02-15 08:05:14.654528
85,milk tea,2020-02-15 08:05:14.736983
85,bak kut teh,2020-02-15 08:05:14.784948
85,nice mall,2020-02-15 08:05:14.832097
85,food centre,2020-02-15 08:05:14.886590
85,mrt station,2020-02-15 08:05:14.930136
85,air conditioning,2020-02-15 08:05:14.985265
85,clarke quay,2020-02-15 08:05:15.019328
85,chinese new year,2020-02-15 08:05:15.058580
85,library,2020-02-15 08:05:15.108179
85,ntuc,2020-02-15 08:05:15.157984
85,chinatown,2020-02-15 08:05:15.255329
85,shop,2020-02-15 08:05:15.342019
85,macdonald,2020-02-15 08:05:15.403371
85,watches,2020-02-15 08:05:15.486144
85,jewelry,2020-02-15 08:05:15.558357
85,tourists,2020-02-15 08:05:15.610493
85,walkway,2020-02-15 08:05:15.674372
85,tiger,2020-02-15 08:05:15.745144
86,the cable car ride,2020-02-15 08:05:29.174438
86,sentosa island,2020-02-15 08:05:29.216158
86,highest point,2020-02-15 08:05:29.258385
86,harbourfront station,2020-02-15 08:05:29.281890
86,henderson waves,2020-02-15 08:05:29.314696
86,harbour front,2020-02-15 08:05:29.341798
86,cars,2020-02-15 08:05:29.364328
86,journey,2020-02-15 08:05:29.390279
86,ships,2020-02-15 08:05:29.413846
86,greenery,2020-02-15 08:05:29.445460
87,east coast road,2020-02-15 08:05:42.529801
87,shops and cafes,2020-02-15 08:05:42.562842
87,colorful houses,2020-02-15 08:05:42.591827
87,heritage area,2020-02-15 08:05:42.624291
87,take your time,2020-02-15 08:05:42.657326
87,shophouse,2020-02-15 08:05:42.690095
87,peranakan,2020-02-15 08:05:42.732322
87,architecture,2020-02-15 08:05:42.771203
87,culture,2020-02-15 08:05:42.802539
87,rows,2020-02-15 08:05:42.834889
87,playground,2020-02-15 08:05:42.863791
87,mrt,2020-02-15 08:05:42.905826
88,huge casino,2020-02-15 08:05:55.527935
88,minimum bet,2020-02-15 08:05:55.561529
88,foreign passport,2020-02-15 08:05:55.593740
88,non smoking floor,2020-02-15 08:05:55.629147
88,free entry,2020-02-15 08:05:55.668312
88,baccarat,2020-02-15 08:05:55.708009
88,sg,2020-02-15 08:05:55.745662
89,kent ridge,2020-02-15 08:06:09.479016
89,southern ridges walk,2020-02-15 08:06:09.525031
89,themed gardens,2020-02-15 08:06:09.565364
89,henderson waves,2020-02-15 08:06:09.614116
89,alexandra arch,2020-02-15 08:06:09.658139
89,mt faber,2020-02-15 08:06:09.700185
89,butterfly garden,2020-02-15 08:06:09.745391
89,big area,2020-02-15 08:06:09.798771
89,year olds,2020-02-15 08:06:09.861806
89,free entrance,2020-02-15 08:06:09.906688
89,plants and flowers,2020-02-15 08:06:09.964303
89,taking photos,2020-02-15 08:06:10.034669
89,gardening,2020-02-15 08:06:10.080559
89,enthusiasts,2020-02-15 08:06:10.122248
89,nature,2020-02-15 08:06:10.163524
89,hike,2020-02-15 08:06:10.200903
89,workshop,2020-02-15 08:06:10.247262
89,inspiration,2020-02-15 08:06:10.286409
89,gardeners,2020-02-15 08:06:10.332059
89,itinerary,2020-02-15 08:06:10.428141
89,forest,2020-02-15 08:06:10.533672
90,telok ayer street,2020-02-15 08:06:24.280948
90,amoy street,2020-02-15 08:06:24.317973
90,architectural style,2020-02-15 08:06:24.353885
90,worth a visit,2020-02-15 08:06:24.395974
90,southern china,2020-02-15 08:06:24.439742
90,chinatown district,2020-02-15 08:06:24.488704
