REVIEW_INDEX,OVERALL,ASPECTS,ASPECTS_POLARITIES,POLARITY_DIST: CONSUMPTION,POLARITY_DIST: ENVIRONMENT,POLARITY_DIST: F&B,POLARITY_DIST: HYGIENE,POLARITY_DIST: SAFETY,POLARITY_DIST: SERVICE,POLARITY_DIST: SHOPPING,POLARITY_DIST: SIGHTSEEING,POLARITY_DIST: TRANSPORTATION,ASP_NEG_RIO,ASP_NEU_RIO,ASP_POS_RIO,REV_NEG_RIO,REV_NEU_RIO,REV_POS_RIO,TOTAL_ASPECTS
1650,POS,"[""滨海湾花园"",""内部的设计"",""漫步其中"",""瀑布"",""走进"",""美丽""]","[""POS"",""POS"",""NEG"",""NEG"",""NEG"",""POS""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,2]","[0,0,0]",0.49999166680555324,0.0,0.49999166680555324,0.0,0.0,0.9999000099990001,6
1651,POS,"[""<质量服务"",""服务""]","[""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[1,0,1]","[0,0,0]","0,0,0]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
1652,NEU,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.9999000099990001,0.0,0
1653,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
1654,POS,"[""票"",""现场买票"",""现场买票"",""人""]","[""POS"",""POS"",""POS"",""NEG""]","[0,0,2]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
1655,POS,"[""<景色"",""灯光秀"",""地上"",""草"",""人""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
1656,POS,"[""瀑布"",""尾"",""环保片"",""瀑布"",""尾"",""环保片"",""人造瀑布"",""花草""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,8]","[0,0,0]",0.0,0.0,0.999987500156248,0.0,0.0,0.9999000099990001,8
1657,POS,"[""<""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
1658,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
1659,NEG,"[""外面"",""+里面""]","[""NEG"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999500024998749,0.0,0.0,0.9999000099990001,0.0,0.0,2
1660,NEG,"[""对中国"",""花花草草"",""景点""]","[""NEG"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[1,0,0]","[0,0,0]","2,0,0]","[0,0,0]",0.9999666677777407,0.0,0.0,0.9999000099990001,0.0,0.0,3
1661,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
1662,POS,"[""花园"",""景点"",""花园+""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
1663,POS,"[""景点"",""设计"",""设计风格"",""人"",""人"",""人""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6
1664,NEG,"[""玻璃房"",""灯光效果"",""比较"",""比较""]","[""NEG"",""POS"",""NEG"",""NEG""]","[0,0,0]","[2,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.7499812504687383,0.0,0.24999375015624611,0.9999000099990001,0.0,0.0,4
1665,POS,"[""另一个馆""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
1666,POS,"[""天桥"",""交通"",""地铁"",""全景""]","[""POS"",""POS"",""NEU"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,1,0]",0.0,0.24999375015624611,0.7499812504687383,0.0,0.0,0.9999000099990001,4
1667,NEU,"[""瀑布"",""有一段"",""花花草草"",""提前买"",""还是很"",""票""]","[""POS"",""NEG"",""POS"",""POS"",""NEG"",""POS""]","[0,0,1]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[1,0,0]",0.3333277778703688,0.0,0.6666555557407376,0.0,0.9999000099990001,0.0,6
1668,POS,"[""湾空中花园"",""灯光秀"",""空中花园"",""植物"",""非常"",""看"",""秀""]","[""POS"",""POS"",""POS"",""NEG"",""POS"",""NEU"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,3]","[0,0,0]",0.14285510206997043,0.14285510206997043,0.7142755103498521,0.0,0.0,0.9999000099990001,7
1669,NEG,"[""指示路径""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[1,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
1670,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
1671,POS,"[""场馆"",""里面"",""品种"",""植物""]","[""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,2]","[0,0,0]",0.49998750031249223,0.0,0.49998750031249223,0.0,0.0,0.9999000099990001,4
1672,POS,"[""云雾森林"",""程"",""票"",""出票""]","[""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999750006249845,0.0,0.0,0.9999000099990001,4
1673,NEG,"[""逛一逛"",""植物""]","[""NEU"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,0]","[0,0,0]",0.49997500124993743,0.49997500124993743,0.0,0.9999000099990001,0.0,0.0,2
1674,POS,"[""美丽"",""美丽""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
1675,POS,"[""<花园城"",""花园城市""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
1676,POS,"[""花馆"",""景点"",""景点"",""云雾"",""游玩"",""游玩"",""游玩"",""非常"",""非常"",""花""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,8]","[0,0,0]",0.0,0.0,0.999990000099999,0.0,0.0,0.9999000099990001,10
1677,NEU,"[""扫码"",""换票""]","[""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.9999000099990001,0.0,2
1678,POS,"[""植物世界"",""滨海湾花园""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
1679,POS,"[""云雾馆"",""非常"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999750006249845,0.0,0.0,0.9999000099990001,4
1680,POS,"[""两个部分"",""热带植物"",""滨海花园"",""室外"",""室内""]","[""POS"",""NEG"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,4]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5
1681,POS,"[""咖啡馆"",""非常"",""馆""]","[""POS"",""NEU"",""NEG""]","[0,0,0]","[0,1,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.3333222225925802,0.3333222225925802,0.3333222225925802,0.0,0.0,0.9999000099990001,3
1682,POS,"[""<"",""票"",""花园内植物花草布局"",""室外"",""室内"",""植物花草"",""花园内"",""花园内"",""门票"",""布局"",""人"",""人"",""人""]","[""POS"",""POS"",""POS"",""NEG"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,1]","[0,0,1]","[0,0,0]","[0,0,0]","1,0,7]","[0,0,0]",0.07692248521165222,0.0,0.9230698225398266,0.0,0.0,0.9999000099990001,13
1683,NEG,"[""电子"",""乐"",""花园"",""音乐"",""看"",""秀""]","[""NEG"",""POS"",""NEG"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[1,0,0]","[0,0,0]","4,0,1]","[0,0,0]",0.8333194446759221,0.0,0.1666638889351844,0.9999000099990001,0.0,0.0,6
1684,NEG,"[""云雾林"",""非常"",""花""]","[""NEG"",""NEG"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,0]","[0,0,0]",0.9999666677777407,0.0,0.0,0.9999000099990001,0.0,0.0,3
1685,POS,"[""的景色"",""花园"",""非常""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
1686,POS,"[""<景色"",""境"",""+环境""]","[""POS"",""POS"",""NEU""]","[0,0,0]","[0,1,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.3333222225925802,0.6666444451851604,0.0,0.0,0.9999000099990001,3
1687,POS,"[""晚上"",""白天黑夜""]","[""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
1688,POS,"[""游玩"",""游玩"",""游玩"",""美景""]","[""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.9999750006249845,0.0,0.0,0.9999000099990001,4
1689,NEG,"[""云雾林"",""花穹"",""兰花"",""兰花""]","[""POS"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","3,0,1]","[0,0,0]",0.7499812504687383,0.0,0.24999375015624611,0.9999000099990001,0.0,0.0,4
1690,POS,"[""花园"",""花园"",""景点""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
1691,NEG,"[""天气"",""滨海湾花园"",""景点""]","[""NEG"",""POS"",""POS""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.9999000099990001,0.0,0.0,3
1692,POS,"[""灯光效果"",""拍照"",""看""]","[""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
1693,POS,"[""<滨海湾花园"",""灯光秀"",""的音乐"",""滨海湾花园"",""滨海湾花园""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
1694,POS,"[""生态"",""生态""]","[""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
1695,POS,"[""打卡""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
1696,NEU,"[""冷室"",""flower+dome"",""滨海湾花园"",""凉""]","[""POS"",""NEG"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.9999000099990001,0.0,4
1697,POS,"[""电子走廊的部分"",""远观"",""植物的种类"",""热带植物"",""比较"",""外观"",""外观""]","[""NEG"",""POS"",""NEG"",""NEG"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","2,0,3]","[0,0,0]",0.4285653062099113,0.0,0.5714204082798817,0.0,0.0,0.9999000099990001,7
1698,POS,"[""门灯很"",""吃饭"",""龙门灯"",""出来"",""草地"",""看""]","[""POS"",""POS"",""NEG"",""POS"",""POS"",""NEG""]","[0,0,2]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,1]","[0,0,0]",0.3333277778703688,0.0,0.6666555557407376,0.0,0.0,0.9999000099990001,6
1699,POS,"[""灯光秀"",""观景舞台"",""摩天轮夜景"",""观赏"",""观赏"",""观赏"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,0]",0.0,0.0,0.999987500156248,0.0,0.0,0.9999000099990001,8
1700,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
1701,POS,"[""云雾森林"",""视觉展现形式"",""灯光秀"",""花穹"",""换票"",""售票"",""感觉"",""票""]","[""POS"",""POS"",""POS"",""NEG"",""NEU"",""POS"",""NEG"",""POS""]","[0,0,1]","[1,1,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.249996875039062,0.124998437519531,0.6249921875976551,0.0,0.0,0.9999000099990001,8
1702,NEU,"[""气温"",""滨海湾花园"",""室内气温"",""现场买"",""实体票"",""花园"",""换票"",""票"",""看""]","[""NEG"",""POS"",""NEG"",""POS"",""POS"",""POS"",""POS"",""POS"",""NEU""]","[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,1,2]","[0,0,0]",0.2222197531138543,0.11110987655692715,0.6666592593415629,0.0,0.9999000099990001,0.0,9
1703,NEG,"[""云雾林"",""花"",""纪念品"",""花穹"",""品种"",""植物"",""这里"",""兰花""]","[""POS"",""POS"",""NEG"",""NEG"",""NEG"",""NEG"",""POS"",""NEG""]","[1,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,0,2]","[0,0,0]",0.6249921875976551,0.0,0.37499531255859303,0.9999000099990001,0.0,0.0,8
1704,POS,"[""设计"",""人造参天大树"",""灯光表演"",""空间布局"",""人造瀑布"",""滨海湾花园"",""花园内""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,6]","[0,0,0]",0.0,0.0,0.999985714489793,0.0,0.0,0.9999000099990001,7
1705,POS,"[""滨海湾花园"",""风""]","[""POS"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
1706,NEU,"[""植物"",""云雾林"",""瀑布"",""温度"",""喜欢植物的朋友"",""景点"",""比较"",""比较"",""这里""]","[""POS"",""POS"",""POS"",""NEG"",""NEG"",""POS"",""NEG"",""NEG"",""POS""]","[0,0,0]","[2,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,4]","[0,0,0]",0.4444395062277086,0.0,0.5555493827846357,0.0,0.9999000099990001,0.0,9
1707,POS,"[""花"",""位"",""灯光表演"",""滨海湾花园"",""晚上的灯光"",""表演"",""位置"",""位置"",""位置"",""位置""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,5]",0.0,0.0,0.999990000099999,0.0,0.0,0.9999000099990001,10
1708,POS,"[""滨海湾花园景色"",""植物瀑布"",""声光秀"",""滨海湾花园"",""云雾林"",""非常""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6
1709,POS,"[""<景色"",""灯光秀"",""景色"",""草坪"",""感觉""]","[""POS"",""POS"",""NEU"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,1,3]","[0,0,0]",0.0,0.1999960000799984,0.7999840003199936,0.0,0.0,0.9999000099990001,5
1710,NEG,"[""super"",""远观""]","[""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,0]","[0,0,0]",0.9999500024998749,0.0,0.0,0.9999000099990001,0.0,0.0,2
1711,POS,"[""奇花异草"",""花园"",""地""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
1712,NEU,"[""空调"",""拍照"",""灯光秀"",""美景"",""美景"",""美景""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,6]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.9999000099990001,0.0,6
1713,NEG,"[""景区"",""晚上在外面看"",""面"",""看"",""外面看看"",""门票""]","[""NEG"",""POS"",""POS"",""POS"",""NEG"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,1]","[0,0,0]","[0,0,0]","2,0,1]","[0,0,0]",0.3333277778703688,0.0,0.6666555557407376,0.9999000099990001,0.0,0.0,6
1714,POS,"[""滨海湾花园"",""温室"",""超级树表演"",""造型"",""造型""]","[""POS"",""POS"",""NEG"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,4]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5
1715,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
1716,POS,"[""晚上""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
1717,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
1718,NEG,"[""景点""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
1719,POS,"[""夜景"",""夜晚"",""滨海花园"",""看""]","[""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
1720,NEG,"[""地方""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
1721,POS,"[""景点"",""非常"",""非常""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
1722,POS,"[""票价"",""非常""]","[""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
1723,POS,"[""景点"",""美丽"",""美丽"",""美丽"",""美丽"",""美丽"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,6]","[0,0,0]",0.0,0.0,0.999987500156248,0.0,0.0,0.9999000099990001,8
1724,POS,"[""<环境"",""天空树表演"",""环境"",""环境"",""表演""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
1725,NEG,"[""云雾馆"",""晚上"",""电瓶车接送"",""照相"",""还是很"",""里面"",""比较"",""衣服"",""冷"",""看""]","[""POS"",""POS"",""POS"",""POS"",""NEU"",""NEG"",""NEG"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[2,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[1,0,0]","2,1,3]","[0,0,0]",0.4999950000499995,0.09999900000999991,0.39999600003999963,0.9999000099990001,0.0,0.0,10
1726,POS,"[""<两个要收费的展厅"",""现场买票"",""未来感"",""地""]","[""POS"",""POS"",""POS"",""NEG""]","[0,0,2]","[0,0,0]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
1727,POS,"[""<景色"",""很顺利"",""园内景色"",""灯光秀"",""金沙酒店"",""坐在草坪上"",""门票"",""景色"",""园内"",""园内""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""NEU"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","0,1,6]","[0,0,0]",0.0,0.09999900000999991,0.8999910000899991,0.0,0.0,0.9999000099990001,10
1728,POS,"[""<云雾林"",""景观"",""观赏"",""观赏"",""观赏"",""非常"",""非常"",""凉""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,0]",0.0,0.0,0.999987500156248,0.0,0.0,0.9999000099990001,8
1729,NEG,"[""天"",""木"",""木""]","[""NEG"",""NEG"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,0]","[0,0,0]",0.9999666677777407,0.0,0.0,0.9999000099990001,0.0,0.0,3
1730,POS,"[""城市"",""花园城市"",""花园城市""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
1731,NEG,"[""灯光秀"",""非常"",""秀""]","[""POS"",""NEG"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.6666444451851604,0.0,0.3333222225925802,0.9999000099990001,0.0,0.0,3
