,REVIEW_INDEX,ASPECT,POLARITY
6578,GBB_1492,孩子,POS
6579,GBB_1492,声光秀,POS
6580,GBB_1493,取票,NEG
6581,GBB_1493,取票地方,NEG
6582,GBB_1493,地方,NEG
6583,GBB_1494,慢慢观赏,POS
6584,GBB_1494,慢慢观赏,POS
6585,GBB_1494,温度,NEG
6586,GBB_1495,其他,NEG
6587,GBB_1495,的景点,POS
6588,GBB_1495,花,POS
6589,GBB_1495,拍照,POS
6590,GBB_1495,其,POS
6591,GBB_1495,景点,POS
6592,GBB_1496,植物,NEG
6593,GBB_1496,空调,NEG
6594,GBB_1497,dom,NEG
6595,GBB_1497,forest,POS
6596,GBB_1497,ower,NEG
6597,GBB_1497,flower,NEG
6598,GBB_1497,flower,NEG
6599,GBB_1497,frog,POS
6600,GBB_1498,票,POS
6601,GBB_1499,人工的东西,NEG
6602,GBB_1501,晚上灯光,POS
6603,GBB_1501,灯光,POS
6604,GBB_1501,孩子,POS
6605,GBB_1502,室内环境,POS
6606,GBB_1502,天气,NEG
6607,GBB_1503,灯光亮起,NEG
6608,GBB_1503,看,NEG
6609,GBB_1503,灯光秀,POS
6610,GBB_1503,空中花园,POS
6611,GBB_1503,滨海湾花园,POS
6612,GBB_1503,景色,POS
6613,GBB_1503,景点,POS
6614,GBB_1504,花花草草,POS
6615,GBB_1504,云雾林,NEU
6616,GBB_1504,云雾林的走廊,POS
6617,GBB_1504,路标,POS
6618,GBB_1504,植物,POS
6619,GBB_1504,植物花花草草,POS
6620,GBB_1504,花花草草,POS
6621,GBB_1505,取票,POS
6622,GBB_1505,加空中栈道票,POS
6623,GBB_1505,花穹,POS
6624,GBB_1505,免费,NEU
6625,GBB_1505,票,POS
6626,GBB_1505,非常,POS
6627,GBB_1505,票,POS
6628,GBB_1505,空中栈道,POS
6629,GBB_1505,景点,POS
6630,GBB_1505,云雾林,POS
6631,GBB_1506,长环境,POS
6632,GBB_1506,花穹里面,POS
6633,GBB_1506,花穹和云雾林,POS
6634,GBB_1506,植物,POS
6635,GBB_1506,花穹里面,POS
6636,GBB_1506,云雾缭绕,POS
6637,GBB_1506,花园城市,POS
6638,GBB_1506,买联票,POS
6639,GBB_1506,滨海湾花园,POS
6640,GBB_1506,巨树林,POS
6641,GBB_1506,灯光音乐秀,POS
6642,GBB_1506,票,POS
6643,GBB_1507,花园,POS
6644,GBB_1507,晚上去,POS
6645,GBB_1507,亮灯,POS
6646,GBB_1507,比较,NEG
6647,GBB_1507,逛,NEG
6648,GBB_1507,出来,NEG
6649,GBB_1507,品种,POS
6650,GBB_1507,树,POS
6651,GBB_1507,室内瀑布,POS
6652,GBB_1508,取票,POS
6653,GBB_1508,景点,POS
6654,GBB_1508,门票,POS
6655,GBB_1508,坐地铁,POS
6656,GBB_1509,人,POS
6657,GBB_1509,热带雨林,POS
6658,GBB_1509,造的,POS
6659,GBB_1509,灯光秀,POS
6660,GBB_1510,出行,POS
6661,GBB_1510,关键服务,POS
6662,GBB_1510,服务以及设施,POS
6663,GBB_1510,精致,POS
6664,GBB_1511,花园,POS
6665,GBB_1511,花卉,POS
6666,GBB_1511,殖民地花园四个花园,POS
6667,GBB_1511,水,POS
6668,GBB_1511,文化遗产花园,POS
6669,GBB_1511,人,POS
6670,GBB_1511,人,POS
6671,GBB_1511,人,POS
6672,GBB_1511,滨海湾花园,POS
6673,GBB_1511,南花园,POS
6674,GBB_1511,树种,POS
6675,GBB_1511,城市花园,POS
6676,GBB_1511,位置,POS
6677,GBB_1512,灯展,POS
6678,GBB_1512,mm们拍照,POS
6679,GBB_1512,花钱,POS
6680,GBB_1512,非常,POS
6681,GBB_1512,非常,POS
6682,GBB_1512,个温室花房,POS
6683,GBB_1512,主题,POS
6684,GBB_1512,景,POS
6685,GBB_1512,花种,POS
6686,GBB_1512,花钱,POS
6687,GBB_1512,花房外的公园,POS
6688,GBB_1513,空中步道,NEG
6689,GBB_1513,两个馆,NEG
6690,GBB_1513,买票进入,POS
6691,GBB_1513,滨海湾花园,POS
6692,GBB_1513,气,POS
6693,GBB_1513,俯瞰整个滨海湾花园,POS
6694,GBB_1514,超级树的灯光秀,NEU
6695,GBB_1514,花的馆,NEG
6696,GBB_1514,空中走廊,NEG
6697,GBB_1514,别的地方,POS
6698,GBB_1514,植物,NEG
6699,GBB_1514,里面,NEG
6700,GBB_1514,晚上,NEU
6701,GBB_1514,双馆,NEG
6702,GBB_1514,植物,NEG
6703,GBB_1514,瀑布,NEG
6704,GBB_1514,看的,NEG
6705,GBB_1515,滨海湾花园,POS
6706,GBB_1515,GardensbytheBay,POS
6707,GBB_1515,花园,POS
6708,GBB_1515,建筑,POS
6709,GBB_1515,建筑,POS
6710,GBB_1515,GardensbytheBay,POS
6711,GBB_1515,花园,POS
6712,GBB_1516,美景,POS
6713,GBB_1516,躺在地上欣赏,NEG
6714,GBB_1516,坐在地上,NEG
6715,GBB_1516,公园,NEG
6716,GBB_1516,人,NEG
6717,GBB_1516,夜景,POS
6718,GBB_1516,围,POS
6719,GBB_1516,门票,POS
6720,GBB_1517,滨海湾花园,POS
6721,GBB_1517,花园内,NEG
6722,GBB_1517,花园,POS
6723,GBB_1517,花,POS
6724,GBB_1517,看,NEU
6725,GBB_1517,金沙酒店,POS
6726,GBB_1517,里面,NEU
6727,GBB_1517,门票,NEG
6728,GBB_1517,票,POS
6729,GBB_1518,白天晚上,POS
6730,GBB_1518,灯光秀,POS
6731,GBB_1518,花园,POS
6732,GBB_1518,角度,NEG
6733,GBB_1518,奇花异草,POS
6734,GBB_1518,户外花园,POS
6735,GBB_1518,白天,POS
6736,GBB_1518,白天晚上,POS
6737,GBB_1518,南花园,POS
6738,GBB_1518,白天晚上,POS
6739,GBB_1518,非常,POS
6740,GBB_1518,非常,POS
6741,GBB_1518,温度,POS
6742,GBB_1518,球形温室内欣赏,POS
6743,GBB_1518,滨海湾花园,POS
6744,GBB_1518,美景,POS
6745,GBB_1519,整个花园,POS
6746,GBB_1519,滨海湾,POS
6747,GBB_1519,看起来,POS
6748,GBB_1519,滨海湾花园,POS
6749,GBB_1519,FlowerDome,NEG
6750,GBB_1519,交通,POS
6751,GBB_1520,花草,POS
6752,GBB_1520,门票,POS
6753,GBB_1520,灯光秀,POS
6754,GBB_1520,多肉植物,NEG
6755,GBB_1520,人,NEU
6756,GBB_1520,观赏性,POS
6757,GBB_1520,漫走,POS
6758,GBB_1520,鲜花,POS
6759,GBB_1520,景点,POS
6760,GBB_1520,滨海湾花园,POS
6761,GBB_1520,水雾,NEG
6762,GBB_1520,物,POS
6763,GBB_1521,坐在这里静静的看,NEG
6764,GBB_1521,地,NEG
6765,GBB_1521,早上,NEG
6766,GBB_1521,空气,POS
6767,GBB_1521,非常,POS
6768,GBB_1521,环保的概念,POS
6769,GBB_1522,晚上,NEG
6770,GBB_1522,级树,POS
6771,GBB_1522,垂直花园,POS
6772,GBB_1522,花园城市,POS
6773,GBB_1522,生态,POS
6774,GBB_1523,非常,POS
6775,GBB_1523,凉,NEG
6776,GBB_1523,植物生长,POS
6777,GBB_1523,种植,POS
6778,GBB_1523,花穹馆,POS
6779,GBB_1523,朵,POS
6780,GBB_1523,滨海湾花园,POS
6781,GBB_1523,鲜花,POS
6782,GBB_1523,空中花园,POS
6783,GBB_1524,FlowerDome,NEG
6784,GBB_1524,风,POS
6785,GBB_1524,花园,POS
6786,GBB_1524,阵阵凉气,POS
6787,GBB_1524,海湾花园,POS
6788,GBB_1524,花园,POS
6789,GBB_1525,非常,POS
6790,GBB_1525,夜景,POS
6791,GBB_1525,植物,NEG
6792,GBB_1525,在里面,NEU
6793,GBB_1525,非常,POS
6794,GBB_1525,天气,POS
6795,GBB_1525,地方,POS
6796,GBB_1525,非常,POS
6797,GBB_1525,餐厅,NEU
6798,GBB_1525,黄昏,POS
6799,GBB_1527,景色,POS
6800,GBB_1528,灯光秀,POS
6801,GBB_1528,植被,POS
6802,GBB_1528,建筑,POS
6803,GBB_1529,非常,POS
6804,GBB_1529,花园,POS
6805,GBB_1529,两个主题馆,POS
6806,GBB_1531,云雾林,POS
6807,GBB_1532,设计,POS
6808,GBB_1532,布局,POS
6809,GBB_1535,非常,NEG
6810,GBB_1536,植物,POS
6811,GBB_1536,面,NEG
6812,GBB_1538,交通,POS
6813,GBB_1538,花园,POS
6814,GBB_1538,吃饭,POS
6815,GBB_1539,花园,POS
6816,GBB_1539,非常,POS
6817,GBB_1539,非常,POS
6818,GBB_1539,非常,POS
6819,GBB_1540,滨海东花园,POS
6820,GBB_1540,灯光秀,POS
6821,GBB_1540,滨海湾花园,POS
6822,GBB_1540,城市花园,POS
6823,GBB_1540,花园夜景,POS
6824,GBB_1540,南花园,POS
6825,GBB_1540,白天,POS
6826,GBB_1540,花园,POS
6827,GBB_1542,去了,POS
6828,GBB_1543,多肉,NEG
6829,GBB_1543,逛逛,NEG
6830,GBB_1543,多肉,NEG
6831,GBB_1543,植物园,NEU
6832,GBB_1543,逛逛,NEG
6833,GBB_1544,空中漫步,POS
6834,GBB_1545,电子票,NEG
6835,GBB_1546,干净,POS
6836,GBB_1546,处,POS
6837,GBB_1546,干净,POS
6838,GBB_1546,大花园,POS
6839,GBB_1546,风景,POS
6840,GBB_1546,干净,POS
6841,GBB_1547,的植物,POS
6842,GBB_1547,凉,NEG
6843,GBB_1547,花园城市,POS
6844,GBB_1548,穹顶,POS
6845,GBB_1549,非常,NEG
6846,GBB_1549,室内室外的景色,POS
6847,GBB_1551,这个,POS
6848,GBB_1551,路,NEG
6849,GBB_1551,这个,POS
6850,GBB_1551,滨海湾花园,POS
6851,GBB_1551,路,NEG
6852,GBB_1551,换票,POS
6853,GBB_1552,风景,POS
6854,GBB_1553,云雾那个,POS
6855,GBB_1554,非常,POS
6856,GBB_1554,非常,POS
6857,GBB_1556,滨海花园,POS
6858,GBB_1556,电子票,POS
6859,GBB_1556,非常,POS
6860,GBB_1556,滨海花园,POS
6861,GBB_1556,非常,POS
6862,GBB_1557,非常,NEG
6863,GBB_1557,人,NEG
6864,GBB_1557,中花园走廊,POS
6865,GBB_1557,空中花园走廊,NEG
6866,GBB_1557,海湾,NEG
6867,GBB_1558,感觉,NEU
6868,GBB_1559,景点,POS
6869,GBB_1559,室内植物园,POS
6870,GBB_1559,景点,POS
6871,GBB_1559,景点,POS
6872,GBB_1560,非常,NEG
6873,GBB_1560,灯光秀表演,POS
6874,GBB_1561,两个馆,POS
6875,GBB_1561,非常,POS
6876,GBB_1562,高科技,POS
6877,GBB_1562,景点,POS
6878,GBB_1563,两个园景色,POS
6879,GBB_1563,景色,POS
6880,GBB_1564,感觉,POS
6881,GBB_1565,感觉,POS
6882,GBB_1566,地点取票,NEG
6883,GBB_1566,取票,POS
6884,GBB_1567,非常,POS
6885,GBB_1567,非常,POS
6886,GBB_1567,非常,POS
6887,GBB_1567,景点,POS
6888,GBB_1568,里面,POS
6889,GBB_1568,天气,POS
6890,GBB_1569,票,POS
6891,GBB_1569,多肉,NEG
6892,GBB_1569,价格,NEG
6893,GBB_1569,双园票,NEG
6894,GBB_1570,购票,POS
6895,GBB_1570,购票流程,POS
6896,GBB_1571,孩子,NEG
6897,GBB_1572,非常,NEU
6898,GBB_1572,换票,NEU
6899,GBB_1573,非常,NEU
6900,GBB_1573,换票,NEU
6901,GBB_1574,门票,NEG
6902,GBB_1574,植物和花卉,POS
6903,GBB_1576,灯光秀,NEG
6904,GBB_1577,花园,POS
6905,GBB_1577,未来感,POS
6906,GBB_1577,花园,POS
6907,GBB_1577,花园,POS
6908,GBB_1578,怕晒的朋友们,POS
6909,GBB_1579,地方,POS
6910,GBB_1580,取票,POS
6911,GBB_1580,花园,POS
6912,GBB_1580,取票,NEU
6913,GBB_1581,别具一,POS
6914,GBB_1581,景色,POS
6915,GBB_1582,景点,POS
6916,GBB_1582,景点,POS
6917,GBB_1582,景点,POS
6918,GBB_1582,景,POS
6919,GBB_1583,，开,POS
6920,GBB_1583,看,NEU
6921,GBB_1583,小朋友,POS
6922,GBB_1584,植被,NEG
6923,GBB_1584,非常,NEG
6924,GBB_1584,凉,NEG
6925,GBB_1584,云雾林,NEG
6926,GBB_1584,植被,NEG
6927,GBB_1584,云雾林植,POS
6928,GBB_1586,花,POS
6929,GBB_1586,布局,POS
6930,GBB_1586,布局结构,POS
6931,GBB_1587,非常,POS
6932,GBB_1587,非常,POS
6933,GBB_1587,非常,POS
6934,GBB_1588,美丽,POS
6935,GBB_1589,环境,POS
6936,GBB_1589,拍照,POS
6937,GBB_1589,环境,POS
6938,GBB_1592,两馆植物,POS
6939,GBB_1592,灯光秀,POS
6940,GBB_1592,两馆,POS
6941,GBB_1593,换票的地方,NEG
6942,GBB_1594,取票,POS
6943,GBB_1594,景点,POS
6944,GBB_1594,景色,POS
6945,GBB_1594,取票,POS
6946,GBB_1595,景点,POS
6947,GBB_1595,创意,POS
6948,GBB_1595,创意,POS
6949,GBB_1595,景点,POS
6950,GBB_1595,花穹的花花世,POS
6951,GBB_1595,花园,POS
6952,GBB_1595,瀑布,POS
6953,GBB_1595,落差,NEG
6954,GBB_1596,非常,POS
6955,GBB_1597,取票,POS
6956,GBB_1597,门票,POS
6957,GBB_1599,植物,NEG
6958,GBB_1599,多肉,NEG
6959,GBB_1600,看,NEG
6960,GBB_1600,比较,NEG
6961,GBB_1600,花穹,NEG
6962,GBB_1600,云雾林,NEG
6963,GBB_1600,比较,NEG
6964,GBB_1600,云雾林,POS
6965,GBB_1601,晚上去,POS
6966,GBB_1601,白天,POS
6967,GBB_1601,着音乐和灯光变化,POS
6968,GBB_1602,园区建设,POS
6969,GBB_1602,灯光,POS
6970,GBB_1602,夜间,POS
6971,GBB_1602,建设,NEG
6972,GBB_1602,花园城市,POS
6973,GBB_1602,夜间灯光,POS
6974,GBB_1602,体验,NEG
6975,GBB_1602,园区,NEG
6976,GBB_1602,植物种类,NEG
6977,GBB_1603,灯光秀,POS
6978,GBB_1603,两馆,NEG
6979,GBB_1603,躺着看,POS
6980,GBB_1604,电客服,NEG
6981,GBB_1604,走廊的门票,POS
6982,GBB_1605,人,NEG
6983,GBB_1605,带宝宝去,NEG
6984,GBB_1606,非常,NEU
6985,GBB_1606,环境,POS
6986,GBB_1607,云雾林,POS
6987,GBB_1607,滨海湾花园,POS
6988,GBB_1607,滨海湾花园,POS
6989,GBB_1607,花穹,POS
6990,GBB_1607,看起来,POS
6991,GBB_1607,云雾林的设计,POS
6992,GBB_1607,看起来,POS
6993,GBB_1608,鲜花,POS
6994,GBB_1608,在,POS
6995,GBB_1609,门票,POS
6996,GBB_1609,2个馆,POS
6997,GBB_1609,温,NEG
6998,GBB_1609,比较,NEG
6999,GBB_1609,云,NEG
7000,GBB_1609,感觉,NEG
7001,GBB_1609,人工瀑布,POS
7002,GBB_1609,比较,NEG
7003,GBB_1610,比较,NEG
7004,GBB_1610,云,NEG
7005,GBB_1610,感觉,NEG
7006,GBB_1610,2个馆,POS
7007,GBB_1610,温,NEG
7008,GBB_1610,门票,POS
7009,GBB_1610,人工瀑布,POS
7010,GBB_1610,比较,NEG
7011,GBB_1611,体验,NEG
7012,GBB_1612,换票,POS
7013,GBB_1612,出票,POS
7014,GBB_1612,扫码入园,POS
7015,GBB_1612,照片,NEG
7016,GBB_1612,购买,POS
7017,GBB_1612,景点,POS
7018,GBB_1612,植物,NEG
7019,GBB_1612,拍,NEG
7020,GBB_1612,出票,POS
7021,GBB_1612,出票,POS
7022,GBB_1612,出票,POS
7023,GBB_1613,其他,NEG
7024,GBB_1613,热带植物,POS
7025,GBB_1613,猴面包树,NEG
7026,GBB_1614,水雾林,POS
7027,GBB_1615,空中花园,POS
7028,GBB_1615,花园,POS
7029,GBB_1615,人,NEG
7030,GBB_1616,门票,POS
7031,GBB_1616,比较,NEG
7032,GBB_1616,比较,NEG
7033,GBB_1616,地方,NEG
7034,GBB_1617,花园城市,POS
7035,GBB_1617,看,NEG
7036,GBB_1617,灯光秀,NEG
7037,GBB_1617,灯光秀,POS
7038,GBB_1617,迷雾森林,POS
7039,GBB_1618,美丽,POS
7040,GBB_1618,美丽,POS
7041,GBB_1618,花园,POS
7042,GBB_1618,花园,POS
7043,GBB_1618,景点,POS
7044,GBB_1618,旅游景点,POS
7045,GBB_1618,花园,POS
7046,GBB_1618,美丽,POS
7047,GBB_1619,的设计,POS
7048,GBB_1620,夜间灯光,POS
7049,GBB_1620,两个室内馆,POS
7050,GBB_1620,夜间,POS
7051,GBB_1621,出票,POS
7052,GBB_1622,人,NEG
7053,GBB_1622,地,NEG
7054,GBB_1622,花花草草,POS
7055,GBB_1622,比较,NEG
7056,GBB_1622,避暑,POS
7057,GBB_1622,花花草草,POS
7058,GBB_1623,夜景,POS
7059,GBB_1623,夜景,POS
7060,GBB_1623,夜景,POS
7061,GBB_1623,买票,POS
7062,GBB_1624,滨海湾花园,POS
7063,GBB_1624,金香,POS
7064,GBB_1624,大瀑布,POS
7065,GBB_1624,滨海湾花园,POS
7066,GBB_1624,花草,POS
7067,GBB_1624,气,POS
7068,GBB_1624,花草,POS
7069,GBB_1624,蝴蝶兰,POS
7070,GBB_1624,花草,POS
7071,GBB_1624,颜色,POS
7072,GBB_1624,郁金香,POS
7073,GBB_1624,flowerdom,POS
7074,GBB_1625,地址,NEG
7075,GBB_1625,取票,POS
7076,GBB_1625,花草,POS
7077,GBB_1625,票,POS
7078,GBB_1625,非常,POS
7079,GBB_1625,灯光秀,NEG
7080,GBB_1625,看,POS
7081,GBB_1625,云雾林,POS
7082,GBB_1626,双管,POS
7083,GBB_1626,灯光秀,POS
7084,GBB_1627,夜晚,POS
7085,GBB_1627,环境,POS
7086,GBB_1627,灯光,POS
7087,GBB_1627,景点,POS
7088,GBB_1627,带孩子去,NEU
7089,GBB_1627,夜晚灯光,POS
7090,GBB_1628,室内,NEG
7091,GBB_1628,衣服,POS
7092,GBB_1628,瀑布,POS
7093,GBB_1628,吸,POS
7094,GBB_1628,人,POS
7095,GBB_1628,人,POS
7096,GBB_1628,植物园,POS
7097,GBB_1628,景色,POS
7098,GBB_1631,景点,POS
7099,GBB_1631,票,POS
7100,GBB_1631,价钱,POS
7101,GBB_1631,植物园,NEG
7102,GBB_1631,冷,NEG
7103,GBB_1631,两个花园,NEG
7104,GBB_1633,有一个,POS
7105,GBB_1633,里面,NEG
7106,GBB_1633,植物,POS
7107,GBB_1633,冷死,NEG
7108,GBB_1633,人工瀑布,NEG
7109,GBB_1633,两个展馆,NEG
7110,GBB_1633,冷气,NEG
7111,GBB_1633,人,NEG
7112,GBB_1633,品种,POS
7113,GBB_1634,冷氣,POS
7114,GBB_1634,雲霧林,POS
7115,GBB_1634,設計,POS
7116,GBB_1636,环境,POS
7117,GBB_1637,空中走廊,POS
7118,GBB_1637,票,POS
7119,GBB_1637,上去,NEU
7120,GBB_1637,天,NEG
7121,GBB_1637,比较,NEG
7122,GBB_1637,人太多,NEG
7123,GBB_1637,话,NEG
7124,GBB_1637,看,NEG
7125,GBB_1638,植物,NEG
7126,GBB_1638,干净,POS
7127,GBB_1638,干净,POS
7128,GBB_1638,干净,POS
7129,GBB_1638,环境,POS
7130,GBB_1639,早上,POS
7131,GBB_1640,纳凉,POS
7132,GBB_1640,凉,NEG
7133,GBB_1641,设计,POS
7134,GBB_1641,非常,POS
7135,GBB_1641,看,NEG
7136,GBB_1641,温室花园,POS
7137,GBB_1642,肉肉,POS
7138,GBB_1642,花卉,POS
7139,GBB_1643,环境,POS
7140,GBB_1645,精致,POS
7141,GBB_1645,精致,POS
7142,GBB_1646,景,NEG
7143,GBB_1647,瀑布,POS
7144,GBB_1647,云雾林,POS
7145,GBB_1647,冷气,NEG
7146,GBB_1647,比较,NEG
7147,GBB_1647,空中步道,POS
7148,GBB_1647,植物,POS
7149,GBB_1648,干净,POS
7150,GBB_1648,干净,POS
7151,GBB_1648,空气,NEG
7152,GBB_1648,环境空气,POS
7153,GBB_1648,环境,POS
7154,GBB_1648,干净,POS
7155,GBB_1650,瀑布,NEG
7156,GBB_1650,内部的设计,POS
7157,GBB_1650,美丽,POS
7158,GBB_1650,漫步其中,NEG
7159,GBB_1650,走进,NEG
7160,GBB_1650,滨海湾花园,POS
7161,GBB_1651,服务,NEG
7162,GBB_1651,质量服务,POS
7163,GBB_1654,人,NEG
7164,GBB_1654,现场买票,POS
7165,GBB_1654,票,POS
7166,GBB_1654,现场买票,POS
7167,GBB_1655,灯光秀,POS
7168,GBB_1655,人,POS
7169,GBB_1655,景色,POS
7170,GBB_1655,地上,POS
7171,GBB_1655,草,POS
7172,GBB_1656,尾,POS
7173,GBB_1656,瀑布,POS
7174,GBB_1656,尾,POS
7175,GBB_1656,人造瀑布,POS
7176,GBB_1656,瀑布,POS
7177,GBB_1656,花草,POS
7178,GBB_1656,环保片,POS
7179,GBB_1656,环保片,POS
7180,GBB_1659,里面,NEG
7181,GBB_1659,外面,NEG
7182,GBB_1660,对中国,NEG
7183,GBB_1660,景点,NEG
7184,GBB_1660,花花草草,NEG
7185,GBB_1662,花园,POS
7186,GBB_1662,花园,POS
7187,GBB_1662,景点,POS
7188,GBB_1663,人,POS
7189,GBB_1663,设计风格,POS
7190,GBB_1663,景点,POS
7191,GBB_1663,设计,POS
7192,GBB_1663,人,POS
7193,GBB_1663,人,POS
7194,GBB_1664,灯光效果,POS
7195,GBB_1664,比较,NEG
7196,GBB_1664,比较,NEG
7197,GBB_1664,玻璃房,NEG
7198,GBB_1665,另一个馆,POS
7199,GBB_1666,全景,POS
7200,GBB_1666,天桥,POS
7201,GBB_1666,交通,POS
7202,GBB_1666,地铁,NEU
7203,GBB_1667,提前买,POS
7204,GBB_1667,还是很,NEG
7205,GBB_1667,瀑布,POS
7206,GBB_1667,有一段,NEG
7207,GBB_1667,票,POS
7208,GBB_1667,花花草草,POS
7209,GBB_1668,湾空中花园,POS
7210,GBB_1668,秀,POS
7211,GBB_1668,空中花园,POS
7212,GBB_1668,非常,POS
7213,GBB_1668,看,NEU
7214,GBB_1668,灯光秀,POS
7215,GBB_1668,植物,NEG
7216,GBB_1669,指示路径,NEG
7217,GBB_1671,品种,NEG
7218,GBB_1671,场馆,POS
7219,GBB_1671,植物,NEG
7220,GBB_1671,里面,POS
7221,GBB_1672,出票,POS
7222,GBB_1672,云雾森林,POS
7223,GBB_1672,票,POS
7224,GBB_1672,程,POS
7225,GBB_1673,逛一逛,NEU
7226,GBB_1673,植物,NEG
7227,GBB_1674,美丽,POS
7228,GBB_1674,美丽,POS
7229,GBB_1675,花园城市,POS
7230,GBB_1675,花园城,POS
7231,GBB_1676,花馆,POS
7232,GBB_1676,游玩,POS
7233,GBB_1676,景点,POS
7234,GBB_1676,云雾,POS
7235,GBB_1676,非常,POS
7236,GBB_1676,景点,POS
7237,GBB_1676,非常,POS
7238,GBB_1676,花,POS
7239,GBB_1676,游玩,POS
7240,GBB_1676,游玩,POS
7241,GBB_1677,扫码,POS
7242,GBB_1677,换票,POS
7243,GBB_1678,滨海湾花园,POS
7244,GBB_1678,植物世界,POS
7245,GBB_1679,非常,POS
7246,GBB_1679,非常,POS
7247,GBB_1679,非常,POS
7248,GBB_1679,云雾馆,POS
7249,GBB_1680,滨海花园,POS
7250,GBB_1680,室内,POS
7251,GBB_1680,两个部分,POS
7252,GBB_1680,室外,POS
7253,GBB_1680,热带植物,NEG
7254,GBB_1681,非常,NEU
7255,GBB_1681,馆,NEG
7256,GBB_1681,咖啡馆,POS
7257,GBB_1683,秀,NEG
7258,GBB_1683,电子,NEG
7259,GBB_1683,花园,NEG
7260,GBB_1683,音乐,NEG
7261,GBB_1683,乐,POS
7262,GBB_1683,看,NEG
7263,GBB_1684,非常,NEG
7264,GBB_1684,云雾林,NEG
7265,GBB_1684,花,NEG
7266,GBB_1685,花园,POS
7267,GBB_1685,非常,POS
7268,GBB_1685,的景色,POS
7269,GBB_1686,境,POS
7270,GBB_1686,环境,NEU
7271,GBB_1686,景色,POS
7272,GBB_1687,晚上,POS
7273,GBB_1687,白天黑夜,NEG
7274,GBB_1688,美景,POS
7275,GBB_1688,游玩,POS
7276,GBB_1688,游玩,POS
7277,GBB_1688,游玩,POS
7278,GBB_1689,兰花,NEG
7279,GBB_1689,兰花,NEG
7280,GBB_1689,云雾林,POS
7281,GBB_1689,花穹,NEG
7282,GBB_1690,花园,POS
7283,GBB_1690,景点,POS
7284,GBB_1690,花园,POS
7285,GBB_1691,天气,NEG
7286,GBB_1691,景点,POS
7287,GBB_1691,滨海湾花园,POS
7288,GBB_1692,拍照,POS
7289,GBB_1692,看,NEG
7290,GBB_1692,灯光效果,POS
7291,GBB_1693,滨海湾花园,POS
7292,GBB_1693,滨海湾花园,POS
7293,GBB_1693,滨海湾花园,POS
7294,GBB_1693,灯光秀,POS
7295,GBB_1693,的音乐,POS
7296,GBB_1694,生态,POS
7297,GBB_1694,生态,POS
7298,GBB_1695,打卡,POS
7299,GBB_1696,flowerdome,NEG
7300,GBB_1696,凉,POS
7301,GBB_1696,滨海湾花园,POS
7302,GBB_1696,冷室,POS
7303,GBB_1697,外观,POS
7304,GBB_1697,植物的种类,NEG
7305,GBB_1697,远观,POS
7306,GBB_1697,电子走廊的部分,NEG
7307,GBB_1697,比较,POS
7308,GBB_1697,热带植物,NEG
7309,GBB_1697,外观,POS
7310,GBB_1698,门灯很,POS
7311,GBB_1698,草地,POS
7312,GBB_1698,看,NEG
7313,GBB_1698,龙门灯,NEG
7314,GBB_1698,吃饭,POS
7315,GBB_1698,出来,POS
7316,GBB_1699,灯光秀,POS
7317,GBB_1699,观景舞台,POS
7318,GBB_1699,非常,POS
7319,GBB_1699,观赏,POS
7320,GBB_1699,观赏,POS
7321,GBB_1699,非常,POS
7322,GBB_1699,观赏,POS
7323,GBB_1699,摩天轮夜景,POS
7324,GBB_1701,感觉,NEG
7325,GBB_1701,视觉展现形式,POS
7326,GBB_1701,售票,POS
7327,GBB_1701,票,POS
7328,GBB_1701,灯光秀,POS
7329,GBB_1701,换票,NEU
7330,GBB_1701,花穹,NEG
7331,GBB_1701,云雾森林,POS
7332,GBB_1702,实体票,POS
7333,GBB_1702,花园,POS
7334,GBB_1702,室内气温,NEG
7335,GBB_1702,换票,POS
7336,GBB_1702,滨海湾花园,POS
7337,GBB_1702,票,POS
7338,GBB_1702,现场买,POS
7339,GBB_1702,气温,NEG
7340,GBB_1702,看,NEU
7341,GBB_1703,品种,NEG
7342,GBB_1703,云雾林,POS
7343,GBB_1703,花,POS
7344,GBB_1703,花穹,NEG
7345,GBB_1703,植物,NEG
7346,GBB_1703,兰花,NEG
7347,GBB_1703,纪念品,NEG
7348,GBB_1703,这里,POS
7349,GBB_1704,花园内,POS
7350,GBB_1704,人造参天大树,POS
7351,GBB_1704,设计,POS
7352,GBB_1704,空间布局,POS
7353,GBB_1704,灯光表演,POS
7354,GBB_1704,人造瀑布,POS
7355,GBB_1704,滨海湾花园,POS
7356,GBB_1705,滨海湾花园,POS
7357,GBB_1705,风,NEG
7358,GBB_1706,比较,NEG
7359,GBB_1706,植物,POS
7360,GBB_1706,瀑布,POS
7361,GBB_1706,喜欢植物的朋友,NEG
7362,GBB_1706,云雾林,POS
7363,GBB_1706,景点,POS
7364,GBB_1706,这里,POS
7365,GBB_1706,温度,NEG
7366,GBB_1706,比较,NEG
7367,GBB_1707,滨海湾花园,POS
7368,GBB_1707,位置,POS
7369,GBB_1707,位置,POS
7370,GBB_1707,位,POS
7371,GBB_1707,晚上的灯光,POS
7372,GBB_1707,花,POS
7373,GBB_1707,位置,POS
7374,GBB_1707,灯光表演,POS
7375,GBB_1707,位置,POS
7376,GBB_1707,表演,POS
7377,GBB_1708,植物瀑布,POS
7378,GBB_1708,滨海湾花园,POS
7379,GBB_1708,声光秀,POS
